投稿日,タイトル,再生数
2017-02-04,ルンバにペンをくっつけてお絵かきさせてみた結果...,2260103
2017-02-03,どこでも虫眼鏡,5636422
2017-02-02,おい売名YouTuber！全員動画に出してやるから集合しろ！,953159
2017-02-01,「全国４６道府県！旅行の旅』茨城県編！,3529909
2017-01-31,ランダムに出た単語を入れて架空請求業者を論破してやろう,5807299
2017-01-30,スナック菓子スカスカすぎて一袋一口で食べれる説,7878092
2017-01-29,【仲間割れ】第１回！昼までそれ正解！！,5222363
2017-01-28,【ドッキリ】先輩がやらせを強要したら後輩は従う？従わない？,617789
2017-01-27,第一回「あのYoutuberのキャッチコピーを勝手につけてみた！！！」,3863187
2017-01-26,３年前のネタ帳を発見！！その中から３本動画撮ってみました！【秘蔵映像あり】,3749322
2017-01-25,車の買取業者、実は窃盗団グループだったらしい...2017年1月NG集２,1717754
2017-01-23,【一家に一台】人間だるま落としで遊んでみた,2183725
2017-01-22,食らった瞬間に罰を答えろ！利き罰ゲーム！,2835544
2017-01-21,24時間食べ続けたら最も口が臭くなる食べ物は!?,5773947
2017-01-20,ガキ使といえばのあのゲームで大盛り上がり！！,4734344
2017-01-19,【第一回】東海オンエア、モノマネ王決定戦！！！,17119032
2017-01-18,てつやのボロ車を売ってほしいという業者が現れたので電話した結果...,3838107
2017-01-17,本気のパンチを止めれるのはティッシュ何枚までか！？,2161307
2017-01-16,おならを集めて燃やしたらとんでもない結果に！！！！,7050517
2017-01-15,【検証】川で寝たらどこで起きるのか！後編,8627925
2017-01-14,【検証】川で寝たらどこで起きるのか！前編,4102862
2017-01-13,【指で解ケツ】ケツの中身はなんじゃろな！？【閲覧超注意】,2863093
2017-01-12,【閲覧注意】卑猥に見える料理選手権！！！,3731003
2017-01-11,秋葉原の路上宿泊の裏側...2017年1月NG集,430691
2017-01-10,川の上でテーブルクロス引きしてみた,2080802
2017-01-09,一番面白い顔の落書き選手権！！！【後編】,929286
2017-01-08,一番面白い顔の落書き選手権！！！,957274
2017-01-07,【お金＆材料の上限無し】大人の本気の「消しバト」！！！,2979072
2017-01-04,空飛ぶ目覚まし時計！？路上だから起きないとやべえ！！！！,1200072
2017-01-03,【知識勝負】色んな略語の元の意味を当てろ！(NHKとかITとか),1420972
2017-01-02,【わりと地獄】ランダムに引いた趣味を１年間やり通します！,1447391
2016-12-31,映画「年男」,6367831
2016-12-31,2016年の振り返り＆来年の抱負,363071
2016-12-30,辛いものが食えない人に辛いものを食わせ続けたらどうなる！？,4649779
2016-12-29,誰が『逆再生』か当てろ！超難問クイズ！！！,6804504
2016-12-28,リレー方式で絵本を書いたらとんでもない結末に！？,3254821
2016-12-27,「3秒ルール」の裏で起きた最悪の事態...2016年12月NG集２,2918527
2016-12-26,「敵性語」は使用禁止！戦時中遊戯！！,5046654
2016-12-25,【地獄】２日間0kcal生活でどれくらい痩せられるのか！？後編,10979085
2016-12-23,【地獄】２日間0kcal生活でどれくらい痩せられるのか！？,11516524
2016-12-22,【ドッキリ】てつやが事務所をクビになったらフィッシャーズはUUUMに誘ってくれるのか！？,12547384
2016-12-21,【真似厳禁】第1回蒸気で液体当てクイズ！！,5072834
2016-12-20,【超閲覧注意】３秒ルールの限界を検証！,9610940
2016-12-19,ランダムに引いた５つの単語を使って動画を撮ります,943343
2016-12-18,藤原竜也すぎる世界,2511583
2016-12-17,卑猥そうで卑猥じゃない画像選手権！！！,2999002
2016-12-16,字幕が永遠に残り続けてしまう世界,5516415
2016-12-15,1000度の鉄球が意外にも面白かった...2016年12月NG集,1285208
2016-12-13,【０円】もらった物だけで作る絶品昼ご飯！！！,6631515
2016-12-12,現金３００万円でリアル人生ゲームしてみた【後編】,4811039
2016-12-11,現金３００万円でリアル人生ゲームしてみた,7350596
2016-12-09,第4回 闘神を撃破せよ！こっさり&シュンタソ&りえっくす&東海オンエアてつやが光の闘神カルマに挑戦：Google Play's Game Fest,561718
2016-12-08,ふざけたおもちゃで遊んでたら大爆発した...,4734810
2016-12-07,1000度に熱した鉄球が道に置いてあった,2563212
2016-12-06,体に電気を貯めて手をスタンガンにしたい,3488497
2016-12-04,国民的キャラのそっくりさんを見つけた人の勝ち！！！,742819
2016-12-03,【激ムズ】聖徳太子バトルで脳みそパンクしまくり！！！,2847833
2016-12-02,【ドッキリ】友達の家を勝手にジャングルにしてみた,3026159
2016-12-01,【おやこでみてね】たのしいえほんのよみきかせ２,3330367
2016-11-30,【無邪気】子どもの時に乗った乗り物でチャンバラバトル！！,3813440
2016-11-29,【閲覧注意】ウジ虫のモザイク無し映像解禁...2016年11月NG集２,1618022
2016-11-28,【てつや誕生日】くじで全世界１９３カ国旅行の旅プレゼント！,934912
2016-11-27,【エロ】弟のお風呂に突入した結果・・・,1926638
2016-11-26,【奇跡のゴール】ゴミ箱にシュート決まるまで帰れません！！！,3951492
2016-11-25,おならでおならホイッスル吹いてみた,2770399
2016-11-23,セグウェイの上でどれだけの長さ生活できるのか！？,5061426
2016-11-22,【人生初】生まれて初めてのげっぷを出してみたいんだ！！！,3140699
2016-11-21,※この動画は無重力空間で撮影しています 【告知あり】,2758608
2016-11-20,【多い方が勝ち】眉毛の数選手権！！！！！,1922955
2016-11-19,【配分逆病】全ての配分を逆にしてしまう男たち,14917327
2016-11-18,「ドレミの歌ゲーム」を改造したらめっちゃ面白くなったwww,2407986
2016-11-17,ウジ虫でも真剣に飼育したら愛着はわくのか！？【愛と感動の物語】,4385843
2016-11-15,数多くのNGには深い理由があった...2016年11月NG集,1074538
2016-11-14,【公害】うんこを撒き散らす鳥が大量発生！うんこをキャッチせねば！！,1996651
2016-11-10,選挙で負けたクリントンが落ち込んでたら慰めてくれるのか？,557444
2016-11-09,【哲学】あの遠くに見える山は本当に山なのか！？,4651252
2016-11-08,挑戦者募集！熱々くしゃミルクチャレンジ！！！,736867
2016-11-06,【調査】町中で一番レモンを絞りやすい所はどこだ！？,2476854
2016-11-05,「水風呂→気持ちいいお風呂」＝「熱湯風呂」！？,1762553
2016-11-04,【迷惑】似顔絵師の横で勝手に似顔絵書いてみた,1236625
2016-11-03,てつや、しばゆーの「ワンランク上」の商品紹介！！！,1770436
2016-11-01,「全国４６道府県！旅行の旅』宮崎県編！,4539791
2016-10-31,ドブ川にドブン！！サバイバル幅跳び！,8513382
2016-10-30,しょうもない企業のロゴを改良して優良企業へ！？,3040105
2016-10-29,しょうもないギネス記録に挑戦！まさかの記録更新！！！,3511447
2016-10-28,俺ら最近川に落ちすぎ説...2016年10月NG集３,600744
2016-10-27,【Bar】オリジナルのカクテル作ってみた【必見】,7175252
2016-10-26,オクラとホマをミキサーで混ぜてみた,1793337
2016-10-23,【再戦】とろとろのものだったら２L以上飲んでも余裕じゃね！？,4517706
2016-10-22,免許をぶん投げて川の向こう側に届けれるのか！？,7184308
2016-10-21,東海忍者スクール第三弾【水遁編】,688218
2016-10-20,【子供vs大人】小学生と炎の三番勝負でまさかの！？,2106013
2016-10-19,選挙活動してみた【YouTube Fan Fest告知】,383069
2016-10-18,【テストに出るよ】新しい四字熟語作ってみた！！,2087943
2016-10-17,ダサいイケメンvsおしゃれなブサイク,6002532
2016-10-15,カードゲーム,8848984
2016-10-14,眼鏡と車がちゃんとぶっ壊れました...2016年10月NG集２,876774
2016-10-13,【地獄再び】フリースロー１０回連続決めるまで帰れません！,6514349
2016-10-12,炎上、結婚、100万人！東海オンエア波乱万丈の３周年！！,3610323
2016-10-11,新エンディングがついに決定！変な作品もいろいろ見せます！！！後編,4233887
2016-10-10,新エンディングがついに決定！変な作品もいろいろ見せます！！！前編,6804698
2016-10-09,眼鏡をぶん投げてかけさせてあげたい,1622038
2016-10-06,０円カルピスはもう古い！新しい「０円◯◯」はこれだ！［最後に告知あり］,4765263
2016-10-05,【動くキッチン】車でお好み焼き作ってみた,5501096
2016-10-04,顔面グチャグチャドロドロのその後...2016年10月NG集,415259
2016-10-03,【スリル満点】「汚して防いでじゃんけんぽん」してみた！,1333936
2016-10-02,禁断ボーイズって何者・・・？,2768126
2016-10-01,「全国４６道府県！旅行の旅」愛知県編！,2590987
2016-09-30,【ガチ盗撮】はじめしゃちょーとHすることは可能か！？,5247061
2016-09-29,【そうだったの！？】世の中の不思議を全て解決します,1396425
2016-09-28,【適当すぎ】第一回　高田純次選手権！！！,1295885
2016-09-27,【疑問】怖い話が苦手な人が考えた怖い話は怖いのか？,1743078
2016-09-25,ファンにバレずに竹下通りを渡りきったら50万円！！！,4142746
2016-09-23,ついにエンディングを作りました！！！！！,3107842
2016-09-22,利き調味料で悶絶地獄！！,4101536
2016-09-21,「○○の秋」って全部適当すぎん？俺らでも作れるだろ！！！,1677325
2016-09-20,謎のハンガリー人の正体とは...2016年9月NG集２,1828784
2016-09-19,どんなことをしても絶対に真顔でいられる男,5993480
2016-09-18,東海オンエアで一番賢いのは誰だ！？抜き打ち学力テスト！！,5887770
2016-09-17,【大会密着】てつやって結局ベイブレード強いの！？,1701545
2016-09-16,【店じゃ食えない】あの文房具で美味い寿司が作れる！？,2992249
2016-09-14,【必見】謎に包まれた「ゆめまる」に完全密着取材24時！,4262780
2016-09-13,新競技「1500m牛丼」で世界新記録達成！！,21191222
2016-09-12,誰でも簡単にできる地獄のゲームを発明してしまった...,2473224
2016-09-10,【鼻から入れて口から出す】一番痛くない物は！？,1250533
2016-09-09,バランスボール×ジェンガ＝超楽しい！？,2312972
2016-09-08,【スゴ技】中古品を購入→即転売で大儲け！？,3752808
2016-09-07,1000円の食材で作る最強の武器で壮絶バトル！！！,706233
2016-09-06,完全変装でユニバに行ったらバレないのか！？,5080636
2016-09-05,臭い奴が勝ち！臭いセンサーで全身の臭さ対決！！！,3603900
2016-09-04,【滑舌】てつやの滑舌は本当に悪いのか？,1000311
2016-09-03,「全国４６道府県！旅行の旅』香川県編！,6056443
2016-09-02,ゴキブリを本気で料理して友達に出してみた結果...,6315337
2016-08-30,影から見守るあの人の真意とは...2016年8月NG集３,429767
2016-08-29,落ちたら即帰宅！真夏のデンジャラスクルーズ！！！,4574232
2016-08-27,第一回新しい漢字作り選手権！！！,2208215
2016-08-24,空飛ぶカメラ！！！ビデオコプター！！！,649404
2016-08-23,【負けたらア○ルローター】Youtuber神経衰弱！！！ 後編,2128502
2016-08-22,【負けたらア○ルローター】Youtuber神経衰弱！！！,1912209
2016-08-21,イヤホンガンガン目隠しローションジェンガタワー！！！,4215618
2016-08-19,え、虫眼鏡、彼女できたの！？！？2016年8月NG集２,2496949
2016-08-18,大量の蚊を捕獲し電撃ラケットで無双乱舞,3131259
2016-08-15,第一回　予告寝癖選手権！！！,3095450
2016-08-14,ダサすぎる服をスタイリストに渡されたら信じる？信じない？,4420385
2016-08-12,車をシールだけで塗装してみた,1376800
2016-08-11,【検証】美容師にバレずに巨大な風船ガムを膨らますことは可能か！？,1139586
2016-08-09,【ポケモンGO】発電機を使って無料充電所を作った結果...,1810174
2016-08-08,カジノで破産したものの末路...2016年8月NG集,1076125
2016-08-07,口が悪すぎる友達を隠し撮りしてみた結果...,3445789
2016-08-02,ティッシュを本気で料理して友達に出してみた結果...,6246528
2016-07-31,【チンチン出すぎ】ふんどしサーフィンしてみた結果...,1593801
2016-07-30,クレジットカード無くした男がカジノに全財産賭ける！！！,2540286
2016-07-28,【真夏の大朗報】8月4日僕らと5時間遊ばないか！！！2016年7月NG集３,372176
2016-07-26,【ただ】アメリカのイベントに参加したよっていう動画【それだけ】,320645
2016-07-25,【会話に成功】第五回 カーセッ○スを探せ,2843766
2016-07-21,唐揚げの唐揚げの唐揚げの唐揚げを唐揚げにしてみた,5523798
2016-07-17,【夢の合体】超合金ロボットバトル！！！,587225
2016-07-12,迷惑？非常識？うるせえ俺らは子供達の味方だ！2016年7月NG集２,1200970
2016-07-06,適当な番号にかけて出た人と仲良くなることは可能か！？,2425343
2016-07-05,効果音　全部、おなら,2239086
2016-07-04,小学生のなりたい職業第３位とは...2016年7月NG集,1061260
2016-07-01,「全国４６道府県！旅行の旅！」福井県編！,3224605
2016-06-30,ろくな質問がねえ！東海オンエア質問コーナー,1969884
2016-06-29,【不毛】第一回涙の量選手権,1242633
2016-06-28,口に牛乳を含んで「○○○○」の動画見てみた,7748258
2016-06-27,しばゆーが坊主に！？その真相とは！！！,3520474
2016-06-26,あの後輩Youtuberと超豪華なメントスコーラ！！！,2423820
2016-06-25,タイトルが思いつきませんがとにかくNG集です。2016年6月NG集３,1266580
2016-06-24,てつや以外　全部、虫眼鏡,2777183
2016-06-23,英語禁止でビリヤードのルールを完全解説！！！,1328632
2016-06-22,【負けたらチャンネル改名】男の真剣勝負！！！,1047963
2016-06-21,【見つけれなかったら脱糞】目隠しうんこかくれんぼ！！,8361939
2016-06-20,あなた、そんなにキスして大丈夫なんですか！？2016年6月NG集２,543583
2016-06-19,絶叫大嫌いな人を無理やり乗せたら克服できるのか！？後編,6367941
2016-06-18,絶叫大嫌いな人を無理やり乗せたら克服できるのか！？,7157365
2016-06-15,【暗号解読】３分以内に部屋から脱出せよ！,2850780
2016-06-14,【業火】火柱を高く上げた方が勝ち対決！！！,8755761
2016-06-09,飛び散る水滴、荒ぶるてつや　2016年6月NG集,1087131
2016-06-08,アナウンサー強制参加！熱湯キャッチ！！,542284
2016-06-03,氷漬けの１万円を救い出せ！！！,10497007
2016-06-01,新番組「全国４６道府県！旅行の旅！」宮城県編！,3764986
2016-05-30,映画「デッドプール」をガチで完全再現してやった,3264947
2016-05-23,東海オンエアがもし女だったら,3512813
2016-05-19,恐怖の動物園にもこんな癒しが...2016年5月NG集２,2157932
2016-05-18,【日本一恐い】恐怖の動物園行ってみた！！！後編,4508453
2016-05-16,【日本一恐い】恐怖の動物園行ってみた！！！前編,5062608
2016-05-10,第一回ツッコミ選手権！！！【Fischer's編】,2112160
2016-05-09,【痛くない】言い切ってる商品を実際に検証してみた,6919348
2016-05-08,「なんとピッタリゲーム」友達と超盛り上がるゲームを紹介！！！,5500527
2016-05-07,奇跡の救出シーンをフルでお見せします！2016年5月NG集,990984
2016-05-04,美容師にバレずにLINEスタンプの宣伝してみた,3030776
2016-05-03,【MV】The CONTESTANTS「Lady Loveless」,1074875
2016-05-01,新番組「全国４６道府県！旅行の旅！」愛媛県編！,5526119
2016-04-29,これで安心！川の向こう岸にいる人を濡れずに助ける方法！！,935244
2016-04-27,【今流行りのスポーツ】川ボクシング！！！,1825128
2016-04-26,屁での失敗は成功への布石...2016年4月NG集３,526519
2016-04-23,新作グッズ、全国ツアー、ついに情報解禁！！！,886590
2016-04-21,いろんな効果音を身近なもので作ってみた,2574672
2016-04-20,全身に隠されたタピオカを探し出せ！！！,5040945
2016-04-18,コナンの映画にありそうでないタイトル選手権！！！,5393138
2016-04-17,【真似しないでね】寝起きローション組み体操,2103485
2016-04-16,第一回誰が一番売れそうなCM作れるか選手権！！,10653269
2016-04-15,新たなヒーロー誕生の瞬間である。2016年4月NG集２,732883
2016-04-14,【水鉄砲】ちんこ見えたら負け対決！！！,1035208
2016-04-13,どっちが先にホームラン打てるか対決！！,3344597
2016-04-10,【男の本気】天井に張り付いて寝る挑戦リベンジ！！,6251708
2016-04-09,新居大公開！！てつや引っ越しました！！！,1980643
2016-04-05,【ドラマ撮影】どれくらいのアドリブなら許されるのか！？,2044152
2016-04-04,釈明会見の未公開シーンなどなど...2016年４月NG集,1783871
2016-04-03,【毎月恒例】宝くじ１万円分買って家を建てる！part２,1917852
2016-04-01,【ニュース速報】「出会い系動画」についての釈明会見,8871922
2016-03-31,【衝撃の結末】てつやが出会い系でセックス！？後編,5277751
2016-03-30,【衝撃の結末】てつやが出会い系でセックス！？中編,5109303
2016-03-29,【衝撃の結末】てつやが出会い系でセックス！？前編,6108582
2016-03-25,【ドッキリ】おっぱいを何回チラ見するのか検証！！,3942199
2016-03-24,服が無えんだよ！服が！もう！！2016年３月NG集３,777940
2016-03-21,【激似】「おゆまる」であの有名YouTuber作ってみた！！！,1449019
2016-03-20,天井に貼り付いて寝てみたかったが死にかけた,2334918
2016-03-19,「東海オンエアすごろく」を開発しました！！【後編】,6610923
2016-03-18,「東海オンエアすごろく」を開発しました！！,8677823
2016-03-17,【ガチ売却】てつやの服、全部、売ってみた,6044732
2016-03-16,【ドッキリ】友達を勝手にアプリに出してみた,566704
2016-03-15,デスソースで救急車出動！？まじで辛すぎ！2016年３月NG集２,862411
2016-03-14,何もかも「なかったこと」にできる男,2981479
2016-03-11,【よい子は真似しないで】黒魔術で悪魔を召喚してみた,680475
2016-03-09,致死量のデスソースで最悪のドッキリ！！！,833525
2016-03-08,【NGワードゲーム】友達と超盛り上がるゲームを紹介！！,2880403
2016-03-07,【壁登り】ボルダリング舐めてたら大変なことに...!!!,1834221
2016-03-06,【密着取材】公園に住んでる変な男がいるらしい！後編,1435416
2016-03-05,【密着取材】公園に住んでる変な男がいるらしい！前編,1942622
2016-03-03,宇宙の帝王！フリーザvs宇宙人！2016年3月NG集,423853
2016-03-02,【簡単】カラーコーンでコマ人間になってみた！！,746738
2016-03-01,顔出しNGの虫眼鏡が顔面を大公開！その真意とは！？,5820200
2016-02-29,なんとAV150枚でスノーボード作ってみた！！！,2612736
2016-02-28,人間はどれくらい回転すると限界がくるのか！？,1471933
2016-02-27,「絶対にちぎれない」３万円のイヤホン？試してやる！！！,3646989
2016-02-26,【ひっぱりゲー】東海オンエアアプリついに登場！！！,636136
2016-02-25,【毎月恒例】宝くじ１万円分買って家を建てる！part１,2887698
2016-02-24,パ◯パンTVのあの人が登場！？2016年2月NG集3,447152
2016-02-23,【赤外線】見えない光線銃バトル！Dアタック！,1416619
2016-02-20,※閲覧注意【無料激エロ生電話】に電話してみた！！！,7433942
2016-02-19,【無茶苦茶】大阪のじじいがあまりにも強烈すぎる件,846510
2016-02-17,【画伯】いい大人が真剣にお絵かきしたら大惨事に.......,4089091
2016-02-13,部屋で大量の水をぶちまけられる男...2016年2月NG集２,1284516
2016-02-11,【不自由】第一回関節動かな相撲！！！,1627668
2016-02-10,この動画は音を０にしても楽しめます。,3711650
2016-02-09,世界一容赦がない男,4123262
2016-02-08,何回挑戦したらプロラグビー選手に腕相撲で勝てるのか！？,3183066
2016-02-06,信号待ちの車を勝手に洗車してみた,2329983
2016-02-05,全て信じてしまう素直すぎる男達,3515762
2016-02-04,隠し撮りでYoutuberの本性を暴いてみた,1055241
2016-02-02,ブチギレ男の全てを見せます！2016年2月NG集,1452594
2016-02-01,割れるか微妙なもので風船を割れ対決！！！,2851518
2016-01-30,バランスボールの船で川を渡ってみた！,4003764
2016-01-29,【閲覧注意】牛乳を２ℓ飲むと人は吐くらしい！？,6113683
2016-01-28,全国机の上サッカー選手権決勝戦！,3332968
2016-01-26,【ドッキリ】外したら帰れない！究極の二択クイズ！！！,1523286
2016-01-25,ハゲがハゲをハゲしくハゲに...2016年1月NG集２,1060930
2016-01-23,【凄技】雪が降ったので近所でスノボーしてみた,1705324
2016-01-22,駅伝選手にファンサをお願いしたらやってくれるのか！？,3003664
2016-01-19,学園祭限定シークレット動画２,286450
2016-01-18,【みんなで遊ぼう】髪を剃って弓矢の的作ってみた,1329844
2016-01-17,【お仕事】全力でピグパの宣伝してみた【面白い】,319524
2016-01-15,【男子必見】一瞬でカッコよくなれる最強グッズ教えます！,1172231
2016-01-13,【地獄】３人連続ストライク出るまで帰れません！,5655257
2016-01-11,視聴者さんに年賀状お届け＆大暴挙！！！,613331
2016-01-09,【ドッキリ】真冬の水風呂にぶち落とした結果...,3895229
2016-01-07,さようなら俺の髪の毛。また来年。2016年１月NG集,2244829
2016-01-05,自転車でアヒルボート作ってみた,1510771
2016-01-04,【抽選】年賀状を直接届けに行く場所が決定！！！！,827050
2016-01-02,映画「2015年を生きる男たち」,1793909
2015-12-31,このチャンネルを消す事にしました,1929141
2015-12-28,クリスマスに自殺の名所で泊まってみた,2003588
2015-12-25,【クリスマス】恋人と仲良く過ごす秘ケツを紹介！！！,1101571
2015-12-24,【クリスマスイブ】素敵すぎるシャボン玉の作り方！！！,738972
2015-12-23,素人が本気で演技するとこうなる...2015年12月NG集２,410341
2015-12-20,【恐怖】部屋で友達が殺されてるドッキリ,1076085
2015-12-19,僕たちが直接年賀状を届けに行きます！！！,2707522
2015-12-14,【危ない】第一回特技入れ替え選手権！！！,2437938
2015-12-09,【検証】どれくらい騒ぐと隣の人に壁ドンされるのか,3289760
2015-12-08,モザイク忘れて丸見え地獄......2015年12月NG集,1033713
2015-12-05,面白そうで面白くない少しだけ面白い動画,2090093
2015-12-04,見知らぬ人の自転車とリレーで競争してみた,2046653
2015-11-30,【包丁いらず】車の窓で料理してみた,11028706
2015-11-29,バッテリーが上がった車を友達にバレずに直せるか！？,3655749
2015-11-27,将棋,4987766
2015-11-26,【失礼】原宿で勝手にファッションチェック！,547485
2015-11-24,ヘビがネズミを食らう瞬間をご覧ください...2015年11月NG集,1237454
2015-11-22,"【全部見せます】2,000人オフ会の様子を大公開！",1333007
2015-11-16,【検証】美容師にバレずにどこまで化粧できるのか！？,994581
2015-11-12,【電流】第一回腹筋マシーンイケメン選手権,3192472
2015-11-09,【サプライズ】誕生日にヘビあげてみた,3877491
2015-11-06,【おやこでみてね】たのしいえほんのよみきかせ,7500744
2015-11-05,手作りイカダで川下りRETURNS！！【part４】,2004369
2015-11-04,手作りイカダで川下りRETURNS！！【part３】,1991072
2015-11-03,手作りイカダで川下りRETURNS！！【part2】,2064764
2015-11-01,手作りイカダで川下りRETURNS！！【part1】,3131970
2015-10-28,こんなかわいそうな車見たことない...2015年10月NG集２,2104278
2015-10-26,【必見】ハンモックで一回転する方法！！！,1945834
2015-10-23,【事故】クリープ現象は何人で止めれるのか！？,7864565
2015-10-21,とんでもねえオフ会開きます！やばいことになるぞ！！,657786
2015-10-18,たった３分間であなたの心が綺麗になる動画,1617896
2015-10-17,【挑戦】完全未経験！初心者が皿回ししてみた結果...,636348
2015-10-16,野生の鹿が出た！！！2015年10月NG集,435287
2015-10-12,【祝2周年】東海オンエアの過激な１年間全部見せますSP！！！,2341002
2015-10-11,【一触即発】マホトアプリに宣戦布告！【ケンカ】,583547
2015-10-10,口に牛乳を含んでヒカキンさんの動画見てみた,24233945
2015-10-09,俺らのアプリがついに登場！！これはヤバイ！！！,866099
2015-10-05,【縄跳び】炎のダブルダッチに挑戦！！！,1108339
2015-10-04,【第四回】カーセッ◯スを探せ,3596306
2015-10-03,映像作品【効果音　全部、俺。２】,1854657
2015-10-01,【どシンプル】自撮りイケメン選手権！！！！！,4305001
2015-09-30,【撮影の裏側】未曾有の『テイク２』祭り...2015年9月NG集２,359291
2015-09-29,【閲覧注意】うんこは禁止！健全(?)な闇鍋大会！！,2480714
2015-09-22,【恐怖】ストーカーが部屋に潜んでるドッキリ,4634191
2015-09-17,【無一文】東京から愛知まで０円ヒッチハイク！！！,2555783
2015-09-15,【ドッキリ】ブラジャーで変態な男を釣ってみた,1030466
2015-09-13,空から大量の虫が！？俺らのアプリが登場！！！,420380
2015-09-12,海の近くのサービスエリアは上裸でも許される！？2015年9月NG集,542208
2015-09-10,グランドキャニオンとは,1263754
2015-09-03,ラスベガスのカジノに全財産賭けてみたwwww,4510146
2015-09-01,アメリカで忙しいてつやたちに届いたある動画,377137
2015-09-01,幽霊が出てくる儀式を一人でやってみた結果...,448022
2015-08-31,プロのカメラマンはブサイクもカッコよくできるのか！？,3956694
2015-08-30,上裸で許されるコンビニは海から何個目までか！？,5564874
2015-08-28,【スゴ技】前代未聞の超絶特技自慢バトル！！！,3333562
2015-08-24,アメリカ西海岸を走破しろ！！ ~ 5000キロの旅 ~ Part 0,1948276
2015-08-23,【屈辱】第一回大喜利つまらない王決定戦【後編】,692557
2015-08-22,【屈辱】第一回大喜利つまらない王決定戦【前編】,1009385
2015-08-18,俺ら、気づいたら屁しかこいてなかった。2015年8月NG集,1132388
2015-08-15,【悪夢再び】新キャラ出るまで課金し続けてみた part３,1520320
2015-08-09,【大事件】メンバーを殺してみた。,5379770
2015-08-08,【熱湯】東海オンエアコラボ麺第２弾発売決定！！！,789300
2015-08-07,【悪夢再び】新キャラ出るまで課金し続けてみた２【part2】,1912404
2015-08-06,【悪夢再び】新キャラ出るまで課金し続けてみた２【part1】,1947984
2015-08-04,【驚愕】ゴミを、掃除してみた！！！【前代未聞】,516016
2015-08-01,全身にハチミツを塗って虫取りしてみた！,2842999
2015-07-30,砂利を食わされ、観覧車に取り残され...夏。2015年7月NG集２,484163
2015-07-28,【ほぼ不可能】視聴者にバレずに潜入せよ！！,2015233
2015-07-27,丸一日かけてドッキリ10連発しかけてみた,4433684
2015-07-25,【衝撃の結末】PS4(４万円)を賭けた99の罰ゲーム【後編】,3936155
2015-07-23,【天国か地獄か】PS4(４万円)を賭けた99の罰ゲーム【前編】,2527730
2015-07-22,〜僕らと浮き輪の終わらない戦い〜,1191708
2015-07-20,【男の料理】虫眼鏡で焼肉はできるのか！？,3359507
2015-07-19,【もはや拷問】飛んでくるロウソク地獄に耐えろ！,1920044
2015-07-18,【脅威】ビリビリペンを無限に押し続ける男...2015年7月NG集,2065181
2015-07-07,絆！セッ◯ス！隠し事！ついつい大暴露！うわあ！,3503641
2015-07-06,バレたら負け！電流ポーカーフェイス！！！,2773809
2015-07-04,宅配業者に最悪のドッキリ仕掛けてみた！,1680833
2015-07-03,【恐怖】地獄のゴキブリロシアンルーレット！！！,1603321
2015-07-02,『寝起き』＆『濁点禁止』で電話注文！大失敗！,1045647
2015-06-27,【料理】アイロンで作る！空中目玉焼き！,4180270
2015-06-26,すぐ年齢制限かかる！裸じゃあかんのか！2015年6月NG集２,314587
2015-06-24,【革命】第三回　カーセッ◯スを探せ,2926750
2015-06-22,【◯×クイズ】間違えたらとんでもないことに！！！,3055444
2015-06-16,一番下手くそな奴が、レアキャラを売却します。Part３,3237442
2015-06-14,一番下手くそな奴が、レアキャラを売却します。Part２,1909421
2015-06-13,一番下手くそな奴が、レアキャラを売却します。Part１,1578036
2015-06-10,【素手】深夜のゴキブリ捕獲大作戦２,1811958
2015-06-07,雑誌の表紙の人(本物)が背後に現れるドッキリ！！,1982837
2015-06-04,一般人に「あの有名な人ですよね！？」ドッキリ！！,2539975
2015-06-03,タピオカ、ベーコン、青い空。あとワキ毛。2015年6月NG臭,593060
2015-06-02,遊びに来る友達に知らない人の住所を教えるドッキリ,4245002
2015-05-30,【異臭】部屋が全部ベーコンドッキリ！！！,2972520
2015-05-29,【検証】美容師にバレずに鼻にタピオカ何個詰めれるのか,1857025
2015-05-27,【共感間違いなし】部屋を片付ける時あるある,1331165
2015-05-26,【逮捕されなくてよかった】東海オンエア質問コーナー,4776106
2015-05-24,【見なきゃ損】幻の超秘蔵映像を大公開！！！,3456653
2015-05-23,【女子必見】車でワキ毛全部抜いてみた,1815316
2015-05-22,としみつに、彼女ができました。2015年5月NG集,2510560
2015-05-21,【本当に人くるの！？】アメリカでオフ会してみた！！,5324365
2015-05-20,【パソコン大破】命がけのドリフト対決！！,3866444
2015-05-12,英語を話せないやつがアメリカで道を尋ねるとこうなる【完結編】,2457580
2015-05-11,英語を話せないやつがアメリカで道を尋ねるとこうなる【part1】,793252
2015-05-10,【5/13】登録者50万人突破記念オフ会やります！場所は...,323218
2015-05-09,日本中どこにでも飛んでいける傘！？,1653781
2015-05-07,【検証】800gの超巨大アメは何ペロで舐めきれるのか！？,7056844
2015-05-05,生贄は焼却の刑に処すゾ☆2015年4月NG集２,526093
2015-05-04,【ゲイだった】オカザえもんとローション相撲バトル,241790
2015-04-29,あの有名店で『東海オンエアラーメン』が発売決定！！！！！,512705
2015-04-28,新入生歓迎会に無関係の人間がガチで潜入してみた,5548305
2015-04-23,【究極の接客】おもてなしの極意を皆さんに教えます,1257513
2015-04-21,【危険】燃える砂で炎の城作ってみた,2449079
