投稿日,タイトル,再生数
2013-08-13,緊急告知！エアロスミスのジャパンツアーに出演します！,110643
2013-08-12,最新LED照明の取り付けで大暴れ！,1926025
2013-08-11,ツイキャスのクッションが届いた！,163235
2013-08-10,【実写版】 進撃の巨人11巻特装版がヤバい！【ネタバレ注意】,1199429
2013-08-09,学生100人にインタビュー！罰ゲームでデスソース！,931206
2013-08-08,家具探しの旅！IKEA、ニトリ、HOME'S行ってみた！,3333598
2013-08-07,デスソース柿の種食べてみた！死ぬほど辛い！,2903404
2013-08-06,"ヒカキンTシャツ第２弾発売！限定2,000枚！",191556
2013-08-05,新居生活１日目！ふとんがないぜ！,4111608
2013-08-04,ついに引越し！さようならヒカキン部屋！,5360865
2013-08-03,無料でヒカキンステッカープレゼント！HikakinTV×DJモバイル！,156398
2013-08-02,これが新Hikakinスタジオ！空っぽの新居紹介！,2422970
2013-08-01,ヒカキンiPhoneケースついに発売！Amazonで販売中！ ※完売しました...,217725
2013-07-31,マジウマい炭酸水！南アルプスの天然水スパークリング！,896968
2013-07-30,10年ぶりに復活！コカ•コーラ バニラ味飲んでみた！,485012
2013-07-29,出版イベントで電撃くらった！Hikakin『僕の仕事はYouTube』出版イベント,252452
2013-07-28,HikakinTVチャンネル登録者50万人突破！,133817
2013-07-27,ライトセーバーがポッキーに!? グリコ × スターウォーズ！,806811
2013-07-26,タダで扇風機ゲットしてみた！,410395
2013-07-25,超巨大たこ焼き作ってみた！,17505319
2013-07-24,本500冊にサインしてきた！そして３万部突破！,431368
2013-07-23,フローズンコーラにチャレンジしてみた！,5833138
2013-07-22,新ヒカキンロゴと新ホームページがついに完成！,110617
2013-07-21,"足立の花火が凄すぎた！12,000発の巨大花火！",300818
2013-07-20,マクドナルドで一日限定！『ルビースパーク』1000円バーガー食べてみた！,2392730
2013-07-19,ついに発売！Hikakin著『僕の仕事はYouTube』,588605
2013-07-18,HikakinTV２周年！,126181
2013-07-18,ソルティライチ制覇してみた！,452307
2013-07-17,アイスの実をミキサーでジェラートにしてみた！,2489372
2013-07-16,DefTech × HIKAKIN！デフテックに会ってきた！,216052
2013-07-15,セブンの濃い味マンゴーバーが濃厚でマジウマ！,326631
2013-07-14,牛乳＋アクエリアス=カルピス！？実験してみた！,1783571
2013-07-13,一日限定『ブラックダイヤモンド』1000円バーガー食べてみた！,3186209
2013-07-12,YouTubeパーティーでPDS筋肉マン出現！,273037
2013-07-11,パワーエイドフューエルエックス飲んでみた！,318034
2013-07-10,シャリシャリ君ソーダ食べてみた！,468470
2013-07-09,三ツ矢サイダーグリーンレモンが酸っぱいか確かめてみた！,165851
2013-07-08,ふなっしーサイダー飲んでみた！,320693
2013-07-07,ロングブレスサポートグミ食べてみた！,179391
2013-07-06,ペプシ シュワシュワスナック コーラ味 食べてみた！,998973
2013-07-05,映画見て英語の勉強してみた！dtabのdビデオが便利！,139231
2013-07-04,ガリガリ君冷却シート貼ってみた！,591968
2013-07-03,スマホを守る防水ポーチが付録！週刊アスキー No.937,171874
2013-07-02,幻のダンボーバッテリー！ cheero Power Plus 10400mAh DANBOARD Version！,415275
2013-07-01,マスオの部屋紹介！怪しいものが沢山！,771130
2013-06-30,ありがとう！Amazonランキング３位にランクイン！,82895
2013-06-29,ヒカキン初の本！『僕の仕事は YouTube』ついに完成！,521946
2013-06-28,ロッテ『　　　のマーチ』食べてみた！,1201810
2013-06-27,0キロカロリーアイス食べてみた！,488971
2013-06-26,クウォーターパウンダー ハバネロトマト&BLT食べてみた！,860818
2013-06-25,スタバのエナジードリンク飲んでみた！スターバックスリフレッシャーズ！,256658
2013-06-24,まゆげダンス世界一とバトルしてみた！Hikakin vs Sarah Ellen eyebrow dance！,316872
2013-06-23,バーン リフレッシュエナジー飲んでみた！burn refresh energy！,137431
2013-06-22,ヒカキンTシャツついに発売！Amazonで売ってます！ ※完売しました...,96462
2013-06-21,引っ越しします！物件探しの旅！,585841
2013-06-20,ヒカキンとふなっしーで暴走！東京おもちゃショー2013！,826580
2013-06-19,新MacBookAir 11インチをゲット！開封レビュー！,1562122
2013-06-18,Ken Blockの神業ドリフトで絶叫！死ぬかと思った！,454792
2013-06-17,んふんふなめこぬいぐるみ鳴らしまくってみた！,720143
2013-06-16,プッチンプリンバナナミックス食べてみた！,214319
2013-06-15,日本代表の本田選手と川島選手描いてみた！えちゃんねるイベント！,154848
2013-06-14,なめこ んふんふのお茶！マスコット付き！,389333
2013-06-13,新発売！スパイラルグレープ飲んでみた！,392127
2013-06-12,特大ヒカキン缶バッチプレゼント！スマポの公式サポーターになりました！,142349
2013-06-11,なめこひょっこりマスコット！カワユすぎて気絶寸前...,547553
2013-06-10,好きなカップはなんですか!? 質問コーナー回答編 !!,2528119
2013-06-09,パピコが飲み物に!? パピコオーレ！,212705
2013-06-08,富士山頂の空気 吸ってみた！,1525147
2013-06-07,進撃の巨人をdtabで読んでみた！,563688
2013-06-06,推しメッセージ 大家志津香,103362
2013-06-06,ふなっしー × ヒカキン！無料イベント！東京おもちゃショー2013！,137380
2013-06-05,ホリエモン × ヒカキン！ホリエモン流ダイエットと仕事術！,496539
2013-06-04,【ゲーム実況】チャリ走デビュー！,542404
2013-06-03,マジくそうめえ！マウントレーニアフローズンエスプレッソ！,194219
2013-06-02,やさすいが本当にやさしいか調べてみた！,212835
2013-06-01,ガリガリ君リッチ いちごオレ&ゼリー食べてみた！,302298
2013-05-31,720円で高級腕時計！？ Smart 7月号の付録がアツい！,422112
2013-05-30,日本に帰ります！&旅の感想やらオススメアイテム！,204719
2013-05-29,1万5000人の前でライブ！エアロスミスのコンサートに出演しました！,1646018
2013-05-28,エアロスミスとのコラボの裏側！,590345
2013-05-27,レッドカーペット初体験！,318242
2013-05-25,世界一キレイなプールで世界一気持ち悪く泳いでみた！,2279129
2013-05-24,ナイトサファリで猛獣出現！,167223
2013-05-22,今夜エアロスミスとコラボします！Social Star Awards 2013 生放送見てね！,120961
2013-05-22,YouTube FanFest でライブしました！,333480
2013-05-20,シンガポール到着！美しすぎる景色！,395676
2013-05-19,質問コーナー！沢山の質問コメント待ってます！,124621
2013-05-18,有名YouTuberたちと撮影！,339714
2013-05-17,HikakinTVとWOWOW ザ•プライムショーがコラボ！アプリゲットしてね！,128564
2013-05-16,激ウマ！ピルクルホワイトが限定販売！,174767
2013-05-15,ハリウッドでプチ大冒険してみた！,150435
2013-05-14,ロスの海で鳥捕獲を狙う！,161205
2013-05-13,ついに日本上陸！モンスターゼロ！,289066
2013-05-12,ポテトチップスとフライドポテト作ってみた！,17837776
2013-05-11,関西で無料ライブ！そして生放送のお知らせ！,78029
2013-05-10,重大発表アリ！登録者４０万人突破！,146422
2013-05-09,手軽にエネルギー！Dr.Youエナジーバー&99バー！,142915
2013-05-08,世界最大のYouTubeスタジオ『YouTube Space LA』に侵入!,331084
2013-05-07,５年ぶりに鉄棒にチャレンジ！,318746
2013-05-06,アメリカのおにぎり食べてみた！,360788
2013-05-05,ロサンゼルスのファミマ行ってみた！,269243
2013-05-04,ロサンゼルスに到着！時差ボケで究極に眠い...,164646
2013-05-03,謎の三人組！爆烈連鎖バンバーン,120922
2013-05-02,自分の顔がLINEのスタンプに！俺スタンプ！,1006413
2013-05-01,母の日のプレゼントを準備！,389290
2013-04-30,スパークリングユンケルの炭酸が強い！,148308
2013-04-29,のむ白くま凍らせて食べてみた！,290843
2013-04-28,ヘリウムガスで声変えて叫んでみた！,5555055
2013-04-27,ヒカキンTシャツのデザインがついに完成！,106395
2013-04-26,CC.レモンみたいなC.C.サイダー！,160524
2013-04-25,超簡単にビートボックス(ボイパ)が出来る方法！,4307899
2013-04-24,ヒカキンiPhoneケースがついに完成！iPhoneケース選抜総選挙！,445551
2013-04-23,誕生日に頂いたプレゼントに驚愕！,1369574
2013-04-22,Hikakin × AKB48大家志津香 コラボ動画！見てね！,194030
2013-04-21,AKB映像センター直前LIVE！,217087
2013-04-21,巨大うまい棒の中身は!? うまい棒ランキング！,6645577
2013-04-20,テレビ出ます！フジテレビ AKB映像センター！,180639
2013-04-19,4/21日の新潟LiveとYouTubeライブのお知らせ！ ※夜7時も動画あります！,53783
2013-04-19,地元新潟で無料ライブ！@高田公園 桜ステージ,70393
2013-04-18,豪華景品が当たる無料アプリ『プレゼントナウ』!,158165
2013-04-17,ポッキーショックで超ビビった！Pocky Shock！,2327986
2013-04-16,国民投票!? 新旧爽健美茶の争い！,191587
2013-04-15,カフェオレ専用ミルク！？が美味い！,235564
2013-04-14,ジンギスカンキャラメルに絶句...,301523
2013-04-13,AKB48のカード買ってみた！AKB48オフィシャルトレーディングカード！,386698
2013-04-12,ジャンプ写真で事故りました(笑) ♯NEO甲子園！,444422
2013-04-11,最強Bluetoothスピーカー！cheero Sound Garden！,669541
2013-04-10,チョコかけちゃったスイカバー！食べてみた！,432457
2013-04-09,ももクロ！ブロマイドふうカード買ってみた！,327571
2013-04-08,ライブで頂いたプレゼント開封！,827796
2013-04-07,ミンティア メガハードの辛さがヤバい！,474990
2013-04-06,デスソースの辛さを牛乳でかき消せるか実験！,2431071
2013-04-05,激萌えアプリ『超破壊!!バルバロッサ』やってみた！,851068
2013-04-04,デスソース舐めたら死にかけた... Death Sauce Challenge！,6335469
2013-04-03,ドラゴンボールZ 神と神の感想とビッグ缶バッチ！,410429
2013-04-02,スマホにパンツ!?今話題のスマートパンツ！,904968
2013-04-01,きゃりーぱみゅぱみゅになりきってみた！,585289
2013-03-31,Softbank×Hikakinキャンペーンが延長になりました！4/30まで！,140127
2013-03-30,ドラゴンボールZ 神と神『伸びろ如意棒ガム』一気食い！,1612095
2013-03-29,激安最強スマホ充電器！cheero Power Plus 2！,422127
2013-03-28,福岡で頂いたプレゼントたちを開封！,1512196
2013-03-27,福岡の街と温かいファンの方たちに涙！,339947
2013-03-26,福岡で打ち上げ！BeatMagic vol.3,195390
2013-03-25,タバスコ スパイシーチョコレート！,430831
2013-03-24,今話題の豆乳ラムネの味は！？,218658
2013-03-23,激ウマアイス！濃厚チーズスティック！,224354
2013-03-22,未公開シーン&NG集！Softbank×Hikakinキャンペーンは３月末まで！,401917
2013-03-21,重力で演奏するアプリ『Slimelime』Crazy Gravity iPhone App！,443603
2013-03-20,グミ入りアイス！？グミアイスバー！,912782
2013-03-19,ヒカキンステッカー無料プレゼント！SoftBank×Hikakin！,414506
2013-03-18,RAIZIN飲んでシビレた！,175868
2013-03-17,けん玉で猛烈に発狂！,1167611
2013-03-16,超便利な整理ボードが付録で激安！,482193
2013-03-15,ねるねるねるねのアイス『ぐるねりアイス』!,1304495
2013-03-14,"伝説の1,300万携帯！そしてヒカキンiPhoneケース発売!?",1690268
2013-03-13,ツチノコのミイラ！(※心臓の弱い方は見ないで下さい),3404675
2013-03-12,きゅうり+ハチミツでメロンの味になる！？,1613742
2013-03-11,コント『辛さを我慢するウザい奴』,1607205
2013-03-10,髪の毛レインボーにしてみた！,2060701
2013-03-09,登録者３０万人 &１億アクセス突破！,177863
2013-03-08,世界一マズいコーラ『メッコール』!,1991013
2013-03-07,モアイの氷が作れちゃうアイストレー！,3352304
2013-03-06,三ツ矢サイダー『梅』新発売！,212326
2013-03-05,リアルきのこの山 作ってみた！,1866168
2013-03-04,濃い果実バー！温州みかん&ヨーグルト味！,147069
2013-03-03,わさびの辛さをコーラでかき消せるか実験！,1477131
2013-03-02,恐怖のリンゴジュース現象！？,1303711
2013-03-01,ピュレグミ コーラ&レモン味！,202630
2013-02-28,カントリーマアムバーがついに発売！,323443
2013-02-27,ドクターフィッシュ初体験！,1327594
2013-02-26,沖縄の海で大暴走してみた！,960754
2013-02-25,新発売！MOW マスクメロン&トリプルベリー！,160845
2013-02-24,セブンのモンブランに涙...,462646
2013-02-23,なめこ栽培バラエティカードのクオリティーがスゴい！,406215
2013-02-22,12年ぶりに遊戯王カード買ってみた！,1854009
2013-02-21,かっぱえびせんにチョコが!? ガーナ&かっぱえびせん！,217969
2013-02-20,最新のビーダマンで大暴走！,1617009
2013-02-19,スープがソフトキャンディーに！？モグモグスープ！,236019
2013-02-18,ふんわりチョコ『霧の浮舟』がチョベリグ美味い！！！,194137
2013-02-17,YouTubeのパーティー行って来た！ YouTube Space Tokyo！,374329
2013-02-16,自分の顔がゾンビになる無料アプリ『ゾンビブース』！,14759170
2013-02-15,ハイパーヨーヨーやってみた！,1747913
2013-02-14,缶つま☆レストラン！厚切りベーコン！,709909
2013-02-13,三ツ矢サイダーさくらんぼの味がリアル！,169707
2013-02-12,新発売『レッドショックヌードル』の辛さは！？,1072459
2013-02-11,【爆笑】衝撃ハプニング映像！氷 vs 男！,711742
2013-02-10,バニラアイス豆乳！？飲んでみた！,155402
2013-02-09,【期間限定】ドリトス コーンポタージュ味が美味い！,216925
2013-02-08,なめこあめ２！その味とは！？,510228
2013-02-07,お風呂でスマホをいじりたい方へ！激安オススメ商品！,545601
2013-02-06,ロッテ練乳アイスバーが美味い！,221876
2013-02-05,新チャンネル『HikakinBlog』オープン！登録してね！,208450
2013-02-04,コアラのマーチ振りまくって巨大チョコボール作ってみた！,4032516
2013-02-03,iPhoneチョコレート作ってみた！ I make iphone5 chocolate！,10240484
2013-02-02,ピノ ストロベリーチョコ&ミルクチョコ！,276107
2013-02-01,福岡と東京でライブ決定！Hikakin×Daichi！,244401
2013-01-31,飲むプリン！？ドロリッチ ブレイクプリン！,285517
2013-01-30,ヒカキンアプリの裏技公開！&バグ修正のお知らせ！,459127
2013-01-29,チョコの家作ってみた！,11128476
2013-01-28,似顔絵コンテスト結果発表！,838541
2013-01-27,ウンコの力！ウコンじゃないよウンコだよ！,3974212
2013-01-26,最近の未公開シーンとNG集！,1372947
2013-01-25,リアルなめこ栽培キットのなめこでパスタ作ってみた！,2882480
2013-01-24,新発売！『ガリガリ君みかんサワー』溶かして飲んでみた！,1036198
2013-01-23,ヒカキンのパネルが渋谷のカフェに！GILLE×カフェマンドゥーカ！,163748
2013-01-23,『ポッキーミディ』がついに発売！短いポッキー！,302713
2013-01-22,ワンピース骨付き肉スナック！,585543
2013-01-21,『くまモンの太平燕だモン』食べてみた！,386770
2013-01-20,ヒカキンアプリがまさかの４位！とバグ報告！,296254
2013-01-19,ヒカキンアプリついに登場！iPhone & Android対応！,1444831
2013-01-18,Amazonギフト券プレゼント！ヒカキン似顔絵コンテスト開催！,215821
2013-01-17,『ダースガナッシュ』が激ウマ！,291743
2013-01-16,Googleでゲームしてみた！,380171
2013-01-16,自宅でチョコバナナ作ってみた！,7397762
2013-01-15,ヤマザキ『ちょいパクラスク』が美味い！,227272
2013-01-14,ついに登録者２０万人突破！,200596
2013-01-13,ノロウイルスで死にかけました...,7514596
2013-01-12,ルフィの大好物『骨つき肉』作ってみた！,11483666
2013-01-11,味が濃くて美味しい『ICE BOX』りんご味！,286402
2013-01-10,Siriと会話してみた！,3893834
2013-01-09,カリポリ 謎味！(ネタバレ注意),631472
2013-01-08,デブったりハゲたりするアプリ！FatBooth & BaldBooth！,2703082
2013-01-07,『ワァオ１万円』について語る！,887701
2013-01-06,超巨大なダース作ってみた！,15154406
2013-01-05,スマホの充電に！激安モバイルバッテリー『Cheero Powerbox』！,606328
2013-01-04,【限定】ピュレグミりんご味が美味い！,306985
2013-01-03,めちゃウマ！パイナップルジュース！,301516
2012-12-31,あけおめ2013！HikakinTVを今年も宜しくお願いします！,363647
2012-12-31,2013年のリクエストお待ちしてます！,91923
2012-12-30,JINS PC！今話題のPCメガネ買ってみた！,322909
2012-12-29,PDSとコラボ！期間限定の雪見だいふく！,1110769
2012-12-29,リアルなめこ栽培キットでなめこ汁！PDS & 長渕蓮コラボ！,2025521
2012-12-28,人気沸騰のノンアルコールワイン！,270286
2012-12-27,期間限定！ドレア ローストマカダミア！,190420
2012-12-26,HIKAKINのゲームがついに発売！PS_vita『えちゃんねる』,1237701
2012-12-25,ルンバタイムに新作登場！New Broadway！,305480
2012-12-24,自分へのクリスマスプレゼント！,1972112
2012-12-24,青春時代を赤裸々告白！？(質問コーナー回答編),1688501
2012-12-23,超悲惨なクリスマス！,1495652
2012-12-22,LINEの超オススメスタンプ『情熱マン』！,204398
2012-12-21,ヒカキンの曲がiTunesや着うたに！『えちゃんねる』のBGM先行配信！,403048
2012-12-20,高級感あふれるアサヒの100%スパークリング！,203636
2012-12-20,レコーディング本番！PS_Vita『えちゃんねる～NEW ペイントパーク～』,283553
2012-12-20,ワンピース フィルムゼットが激ヤバ！,292566
2012-12-19,質問コーナーの質問募集！,140761
2012-12-18,ガリガリ君リッチ あずき大福！,300991
2012-12-17,ポッキーじゃなくてロッキー！？,336368
2012-12-16,ヒートテック vs ボディーヒーター,218127
2012-12-15,美味すぎるカップ麺！蒙古タンメン中本辛味噌担々麺！,743083
2012-12-14,リアルなめこ栽培キットでなめこ汁！？ 後編！,2060338
2012-12-13,GILLE - Try Again [Try Again Stories ♯2 HIKAKIN],322028
2012-12-13,小さいのにパワフルなスピーカー『ミュージックモンスター』!,519878
2012-12-12,祝！登録者15万人突破！,121830
2012-12-12,ペプシホワイト飲んでみた！Pepsi White！,184032
2012-12-11,白いココア！？,357100
2012-12-10,ウコンのアイスが発売！,297706
2012-12-09,めちゃ高いハーゲンダッツの味とは？オペラとショコラルージュ！,648736
2012-12-08,ワンピース ナミのみかん！,699069
2012-12-07,くうび〜５回目！それも三箱一気に開封！,2364818
2012-12-06,スマホにオススメ！フォンペット&ロリポップ！,248189
2012-12-05,オリジナルジグソーパズル！,561655
2012-12-04,サイン会で頂いたプレゼントたち！,1723555
2012-12-03,【プレゼント当選発表】マウスマスク！,92101
2012-12-02,第一回ヒカキンサイン会！まさかの700人！,736518
2012-12-01,ペプシ フランキーコーラ！,269409
2012-11-30,リアルなめこ栽培キット！前編！,2175753
2012-11-29,【プレゼント企画】冬にピッタリ！Burn Street！,261186
2012-11-29,12/1のサイン会の詳細！,80773
2012-11-28,カゴメトマッシュの味とは！？,135705
2012-11-27,PDRさんからのタグゲーム！,1088155
2012-11-26,セブンのマーボーチャーハンが激ウマ！,1947733
2012-11-25,絶品！ゴディヴァのアイス！,285807
2012-11-24,HikakinTVのアイコンが新しくなりました！,248575
2012-11-23,カワイイぬいぐるみ買っちゃった(笑),334171
2012-11-22,一味キットカット！,298477
2012-11-21,今話題のペプシスペシャルの味とは！,183023
2012-11-20,セブン限定濃厚生チョコアイスに感動！,390495
2012-11-19,超オススメな温泉と絶品料理で暴走！,4026658
2012-11-18,ヒカキン無料サイン会開催！inヴィレヴァンマルイ池袋店！,172569
2012-11-17,ファンの方から頂いたプレゼント☆彡,1205320
2012-11-16,ドリアン初体験で号泣！,3294603
2012-11-15,マレーシアの激ヤバジュース飲んで絶叫！,1250639
2012-11-14,マレーシアの変なジュース飲んでみた！,643795
2012-11-13,万能でコンパクトな海外用変換プラグ！,189640
2012-11-12,長渕蓮君のレース映像 in マレーシア！,264539
2012-11-11,マレーシアのレッドブルに驚愕！ Malaysian's Redbull！,329333
2012-11-10,マレーシアに行って来た！#1,457338
2012-11-09,期間限定ハーゲンダッツが激ウマ！,295342
2012-11-08,伝説級に美味い炭酸りんごジュース！Martinelli's Sparkling Cider！,494001
2012-11-07,ウマすぎる！パート•ド•フリュイグミ！,381114
2012-11-06,11/11のオフ会イベントの詳細について！（長渕蓮くん来ます！）,87556
2012-11-06,なめこスナックの正体とは！？,541571
2012-11-05,ヒカキンアプリ開発風景！,379286
2012-11-04,雪見だいふくトリプル生チョコレート！,289747
2012-11-03,キリンの泡 芳醇グレープフルーツ&ホップ,130978
2012-11-02,iPod touch (第5世代)のケースと保護フィルム！,718507
2012-11-01,安くて万能なBluetoothスピーカー！,890582
2012-10-31,セブンの激うまタルタルチキン南蛮弁当！,3833941
2012-10-30,あまおう大福ミルクの味とは！?,180702
2012-10-29,iPod touch (第5世代) をゲット！,1892584
2012-10-28,プレゼント当選発表！【U-LACE & ZLOKZ】,103473
2012-10-27,ヒカキンがブチ切れ！Angry Hikakin！,1933722
2012-10-27,ペプシエナジーコーラ！Pepsi Energy Cola！,146303
2012-10-26,餃子の王将の３大裏メニュー！,1115444
2012-10-25,【プレゼント企画】クツを格好良くするU-LACEとZLOKZ！,254424
2012-10-25,MacBookPro13インチ Retinaモデルを発売日にゲット！,1033442
2012-10-24,プレゼント企画の当選発表！【ラプソルiPhone5用】,106675
2012-10-24,ガリガリ君リッチチョコチップ！,243898
2012-10-23,ヒカキンTVのオープニングが遂に完成！,3439579
2012-10-22,リプトンに抹茶ミルク登場！Lipton Matcha Milk！,165668
2012-10-21,スカルプDのコンディショナーが凄い！,476774
2012-10-20,セブンの豚焼肉弁当が最強すぎる！,6881958
2012-10-20,今大人気のお風呂用防水スピーカー！,1934788
2012-10-19,キットカットパンプキンプリン味！,267790
2012-10-19,【プレゼント企画】iPhone5版ラプソルが遂に発売！Wrapsol for iPhone5！,413551
2012-10-18,ヒカキン×ミカエラでサンシャインシティーへゴー！,660726
2012-10-17,ヒカキンのプチオフ会第２弾！,135217
2012-10-17,ガリガリ君リッチプリンプリン！GariGariKun Pudding！,370289
2012-10-16,ワンピースくうび〜リベンジ４回目！One Piece girls selection！,878642
2012-10-15,HikakinTVの今後について！,384453
2012-10-15,ワンピースパンツ！パンツマンとレビュー！ One Piece Pants！,236396
2012-10-14,ヒカキン初のプチオフ会！Hikakin with Fans！,713037
2012-10-13,ドデカミンエナジーコーラ！Dodekamin Energy Cola！,219228
2012-10-13,ルタオのドゥーブルフロマージュ！LeTAO Double Fromage！,172331
2012-10-12,チュッパチャプスジュース！Chupachups Juice！,308792
2012-10-12,プロレーサーとガチンコレースバトル！ Racing Battle！,1428461
2012-10-11,ワンピースペンダント！One Piece Pendant!,427792
2012-10-11,スカルプD買って試してみた！SCALP-D！,535239
2012-10-10,スターバックスフラペチーノ！Starbucks Frappuccino！,191658
2012-10-10,しらほし姫にメロメロ！ワンピーススーパースタイリング！,2023005
2012-10-09,セブンの冷凍から揚げが美味しい！Freeze fried chicken！,981346
2012-10-09,"Appleの新イヤホン""Ear Pods""が最高！Apple's ""Ear Pods""!",1173894
2012-10-08,プレミアムカルピス！The Premium Calpis！,143229
2012-10-08,ミルキー秘密のローラ味！Milky Rola Taste！,227542
2012-10-07,三ツ矢サイダー巨峰！Mitsuya Cider Grape！,127228
2012-10-07,面白さイナズマ級！鼻ペチャゲーム！Nose Game！,137692
2012-10-06,ワンピースストロングコーラ！ One Piece Strong Cola！,202797
2012-10-06,GILLEさんのアルバムが激ヤバ！I AM GILLE SPECIAL EDITION,136575
2012-10-05,プチオフ会とライブについて！,91671
2012-10-05,ヒカキンの質問コーナー第２弾！質問募集！,1270268
2012-10-04,ワンピースフィギュアで興奮して暴走！ One Piece Figure！,981760
2012-10-04,ヒカキン流髪型セット術とオススメワックス！ How to hair make！,4536577
2012-10-03,カントリーマアムアイス！ Country Ma'am ice！,296510
2012-10-03,GILLE - GIRLS [with HIKAKIN + Daichi Beatbox Ver.],462347
2012-10-02,ハーゲンダッツパンプキンが伝説級に美味い！ Häagen-Dazs Pumpkin,286823
2012-10-02,登録者10万人突破！Thank you for 100000 Subscribers!,292943
2012-10-01,ガリガリ君ぶどうサワー！Garigarikun Grape!,312695
2012-10-01,午後の紅茶無糖とおにぎりは合うのか実験！,496304
2012-09-30,ピノ ロイヤルミルクティーヤバし！Pino Milk tea,237720
2012-09-30,一人ショートコント『街でよくいるやつ』,1220811
2012-09-29,パルムの抹茶が激ウマ！PARM MATCHA！,299608
2012-09-29,ヒカキン自己紹介！質問コーナー！Self-Introduction！,1688449
2012-09-28,ボスコーヒーガム！Boss Coffee Gum！,183213
2012-09-28,ワンピース『くうび〜』にまたリベンジ！One Piece Girls Selection！,1081703
2012-09-27,iPhone5がぶっ壊れて中身丸見え！iPhone5 Broke !?,1060286
2012-09-27,Hikakin × Sony レコーディング映像！ PS Vita - New Paint Park！,295779
2012-09-26,チョコボールアイス！Chocoball Ice！,651915
2012-09-26,iPhone5にも使える激安で超最強な万能バッテリー！Cheero Power Plus！,547216
2012-09-25,ゼウスオーロラ味！？ZEUS AURORA CURTAIN,169127
2012-09-25,ヒカキンLiveでプチオフ会！？,119406
2012-09-25,"明治ドレアがうますぎ！Meiji ""DOREA""！",504953
2012-09-24,初音ミクドリンク！Miku Hatsune drink！,460563
2012-09-24,セブンの激安冷凍つけ麺！Freeze TSUKEMEN！,2351964
2012-09-23,iPhone5とiPhone4を比較！ iPhone5 vs iPhone4！,1055596
2012-09-23,プッチンプリンアイスメーカー！Pudding Ice Maker！,3952487
2012-09-22,超炭酸が強いメロンソーダ！ Strong Sparkling Melon Soda！,789029
2012-09-22,iPhone5のお手頃シンプルケース！ iPhone5 Cool Case！,602268
2012-09-21,iPhone5純正液晶保護フィルム！iPhone5 protective film！,323704
2012-09-21,iPhone5の嬉しさでおかしくなった少年 - Crazy iphone5 Guy！,885671
2012-09-21,ヒカキンがPS VITAと正式コラボ！Hikakin × PSVITA Special Collaboration！,124449
2012-09-21,iPhone5を命がけでゲット！I Bought an iPhone5！,4576860
2012-09-20,キリンガラナ！(北海道限定) - KIRIN GARANA！,111434
2012-09-20,さよならiPhone4！Good Bye iPhone4!,1303602
2012-09-20,スーパーカップまぜまぜ機！ Ice Mix Machine！,6634714
2012-09-19,ファンタゴールデングレープ復刻版！Fanta Golden Grape!,106381
2012-09-19,超話題の漫画カメラで自分が漫画に！Manga Camera！,333381
2012-09-18,超デカい雷におびえる少年 - Big Thunder！,1834746
2012-09-18,セブンのドデカいアイスを一人占め！Big Ice！,755887
2012-09-17,激辛ジンジャエール！Ginger Beer！,363886
2012-09-17,SeikinTVが本格始動！SeikinTV Official Start！,2578987
2012-09-17,髪切って染めました♪(コントあり) Hair cut & Color！,191984
2012-09-16,"午後の紅茶 ザ•パンジェンシー！Afternoon Tea  ""The Pungency""",95885
2012-09-16,カルピスソーダエナジー！Calpis Soda Energy！,173857
2012-09-15,雪印コーヒープリン！Yukijirushi Coffee Pudding！,350492
2012-09-15,iPhone5予約で日本一の行列に並んだ！ Reserved iPhone5！,737479
2012-09-14,ヒカキンが雑誌でYouTube講座！ Hikakin on Book！,158438
2012-09-14,スーパーカップマロン！Super Cup Malon！,232527
2012-09-13,ガリガリ君ショコラプレミアム！GariGariKun Premium！,292848
2012-09-13,iPhone5の歌 - iPhone5 Song,798162
2012-09-13,ヒカキンの名前の由来と発音！,6230855
2012-09-12,『ラテット』コーヒーゼリーinカフェラテ！Coffe jelly Cafe Latte！,76720
2012-09-12,シャキッとすっぱいCCレモン！ New CC Lemon！,128711
2012-09-11,"明治グランが超美味い！meiji ""Gran"" Ice",189343
2012-09-11,iPhone向けYouTube公式アプリが登場！ Official YouTube App！,174929
2012-09-11,リンゴと豆乳で簡単ジュース！ Apple & Soymilk Juice！,401153
2012-09-10,ヒカキンとダイチのスペシャルライブ！Hikakin & Daichi Live info！,149324
2012-09-10,簡単バナナシェイクの作り方！ How to make Banana shake！,351492
2012-09-09,"エナジーガム エンジン！Energy Gum ""ENGINE""",259395
2012-09-09,キムチチャーハン作ってみた！I make Kimchi Fried Rice！,3845147
2012-09-08,ピーチラッシー作ってみた！I make Peach Lassi！,1301620
2012-09-08,醤油サイダー！Soi Sauce Soda Pop！,468249
2012-09-07,蒸気でホットアイマスク初体験！Hot Eye Mask！,205238
2012-09-07,セブンのぶどうアイスがうますぎる！ 7-11 Rich Grape Ice！,395412
2012-09-06,お米の炭酸飲料！Rice Sparkling Juice！,240467
2012-09-06,赤ちゃん用!? ベビーコーラ！Baby Cola！,484193
2012-09-05,ポンジューススパークリング！ Pom Juice Sparkling！,108766
2012-09-05,ガリガリ君コンポタでシェイク作ってみた！I make corn potage shake！,611320
2012-09-04,ハーゲンダッツショコラフランボワーズ！New Haagen-dazs！,161528
