投稿日,タイトル,再生数
2017-10-02,【中高生必見】予習と復習どっちが大事？東大生に聞いた！,215220
2017-10-01,【ガチ実演】カカオ豆からチョコレートを作ってもらった！,511243
2017-09-29,【30分超絶集中】東大生が机に向かうだけの動画【勉強集中作業用】,107444
2017-09-29,クイズ世界大会に東大生クイズ王が挑戦してみた結果何故かヘコむ事に……,422147
2017-09-27,東大生クイズ王・伊沢が勝利の裏側を語る！,63464
2017-09-25,【もはや暗号】YouTubeの字幕でも東大生クイズ王なら解読できる？,585444
2017-09-24,マナー違反に気をつけて！イギリス人に嫌われるランキング,409095
2017-09-22,56点以上は失格！生存力が試される問題にチャレンジ！！,989841
2017-09-20,【東大王ファン必見】東大王チーム2度目の敗北の裏側を語る,43336
2017-09-19,ナナマルサンバツ最終話！アニメ裏話をクイズ王が解説！,90551
2017-09-18,【中高生必見】ノートの取り方を東大生が教えます！,787965
2017-09-17,視聴者からのクイズに東大生クイズ王が答える！イザ耳学4,338467
2017-09-15,IQと頭の回転が大事！広辞苑でひらめきバトル！,516019
2017-09-13,専門家VSクイズ王！ガチンコでクイズ対決！【チョコレート編】,312474
2017-09-12,ナナマルサンバツ11話！アニメ裏話をクイズ王が生配信,30180
2017-09-11,【東大王ファン必見】東大王チーム初敗北の衝撃を大将の伊沢が語る！,117135
2017-09-10,東大生より早く解けますか？超難問あるなしクイズ3連発！,1464065
2017-09-08,東大生より早く解けますか？超難問あるなしクイズ！,835129
2017-09-06,1分間で何個うんちく言える？即興雑学力！,171203
2017-09-05,ナナマルサンバツ10話！こぼれ話をどこよりも早く解説生配信,48339
2017-09-04,【受験生必見】秋の勉強の心構えを東大生が教えます！！,89175
2017-09-03,東大生が日本地図を見ないで描いたら凄すぎワロタwww,703659
2017-09-01,頭脳No.1を決めるクイズの世界大会があるらしい,530419
2017-08-30,QuizKnock誕生秘話を主婦の友社のインタビューで語ってきました。,78452
2017-08-29,ナナマルサンバツ9話！東大生クイズ王3人でこぼれ話生配信,29782
2017-08-28,【中高生必見！】学校や塾で効果的な「質問の仕方」を東大生が教えます！,66685
2017-08-27,【24時間TVリスペクト】世界一短い？2.4秒クイズ,694945
2017-08-25,【たべっ子どうぶつゲーム】東大生で新感覚ゲームやってみた！ある意味頭脳戦!?,425287
2017-08-23,東大生が小学生の宿題やったら頭良すぎてついていけない件,1576463
2017-08-22,ナナマルサンバツ8話！クイズ王がこぼれ話をどこよりも早く生配信！,32282
2017-08-21,クイズの始め方とは？クイズ王が語る！,65543
2017-08-20,【記念動画】東大生クイズ王は一度見たクイズすべて覚えているのか！？,306366
2017-08-19,東大生より早く解けますか？IQひらめき謎解き！ Part5,411289
2017-08-18,東大生より早く解けますか？IQひらめき謎解き！ Part4,475300
2017-08-17,東大生より早く解けますか？IQひらめき謎解き！ Part3,351351
2017-08-16,東大生より早く解けますか？IQひらめき謎解き！ Part2,890099
2017-08-15,ナナマルサンバツ7話！クイズ王が日本一早く解説live,21856
2017-08-15,東大生より早く解けますか？IQひらめき謎解き！,234682
2017-08-14,【受験テクニック】東大生3人が受験の質問に答えまくる！,130640
2017-08-14,【進路相談・周囲環境】東大生3人が受験の質問に答えまくる！,57488
2017-08-14,【理社その他】東大生3人が受験の質問に答えまくる！,78685
2017-08-14,【国数英】東大生3人が受験の質問に答えまくる！,121520
2017-08-13,【限界しりとり】東大王の大将2人でガチンコ頭脳ゲーム対決！,345389
2017-08-11,東大生3人!受験の質問にLiveで答える!,400970
2017-08-10,東大生クイズ王が「暗記」のポイントを解説します。,1961518
2017-08-09,東大生の最強プレゼントとは？プロデューサーに誕生日ドッキリ,665848
2017-08-08,ナナマルサンバツ6話！どこよりも早くLIVE解説,30178
2017-08-07,【受験生必見】リスニングの勉強法を実体験を交えて東大生が語ります。,377886
2017-08-06,芸能人クイズとTwitterクイズがミックス！1問600万点？,283846
2017-08-04,答えがわかっても答えられない！？変則3択クイズ！,606079
2017-08-02,視聴者からのクイズに東大生クイズ王が答える！イザ耳学3,499937
2017-08-01,ナナマルサンバツ5話！どこよりも早くLIVE解説！,26626
2017-08-01,5話まで終了！ナナマルサンバツ関連グッズ紹介 LIVE,18242
2017-07-31,【受験生必見】文系理系どっちに進むべき？選択基準を徹底討論,394114
2017-07-30,クイズ王が絶対勝てる消しゴムバトル考えた。消しバト？消しペン？消しピン？,434531
2017-07-28,【現代文対策にも】文章力とセンスで見破れ！ニセ文豪クイズ,503089
2017-07-26,【謎解き動画】この動画どこが2万人記念なの？！謎解き,467376
2017-07-25,ナナマルサンバツ4話！こぼれ話をどこより早くLIVE,35929
2017-07-24,【受験生必見】失敗しない、入試過去問の取り組み方,221160
2017-07-23,【限界しりとり】クイズ王VS漢検一級25回合格【東大対決】,368528
2017-07-21,【高校3年生必見】東大生がオススメする夏休みの勉強スタイル,938486
2017-07-19,【記念動画】東大生クイズ王なら長期記憶めちゃくちゃデキるはず,240149
2017-07-18,ナナマルサンバツ3話！こぼれ話をどこより早くlive,33318
2017-07-17,【高校1・2年生必見】東大生がオススメする夏休みの勉強スタイル,215707
2017-07-16,クイズ王が電流受けながら早押しした結果wwwwww,883635
2017-07-14,缶の円周と高さ、どっちが長いか10秒でわかる？？,290600
2017-07-12,【テレビの裏側】ピラミッドダービーの百人一首編,55749
2017-07-11,ナナサン動画! クイズ王が第2話こぼれ話をどこより早くlive!,72465
2017-07-10,【受験生必見！】東大生が英語文法の勉強のコツを教えます！,390127
2017-07-09,YouTuberランキング！チャンネル登録者数100万人突破が早い順！,348304
2017-07-07,東大生3人が新感覚しりとりでガチバトルしてみた。,420048
2017-07-04,ナナサン動画! クイズ王が第一話こぼれ話どこより早くLIVE!,81960
2017-07-03,【受験生必見！】東大生が英語長文の勉強のコツを教えます！,925934
2017-07-02,【東大王】東大王の裏話をクイズ王伊沢が語る！,101691
2017-06-30,【謝罪動画】東大生クイズ王が警察に行きました【爆弾所持容疑】,1504300
2017-06-28,裏切り者を見破れ！人狼風クイズを東大生3人でプレイ！ 後編,329342
2017-06-26,裏切り者を見破れ！人狼風クイズを東大生3人でプレイ！ 前編,644184
2017-06-25,ナナマルサンバツ祝アニメ化！解説動画#1 ナナマルサンバツとは？,357717
2017-06-23,【難しめ】アハ体験あなたは出来る？東大生の頭脳でアハ動画クイズ対決！！,184262
2017-06-22,【簡単め】アハ体験あなたは出来る？東大生の頭脳でアハ動画クイズ対決！！,384311
2017-06-20,漢検王VSクイズ王！漢字&クイズ・ミックスルール対決！！（後編）,613669
2017-06-19,【受験生必見！】東大生クイズ王が教える「勉強のやる気」を上げる方法。,681301
2017-06-18,伊沢拓司の「イザ耳学」！視聴者がクイズ王に挑戦！！,442130
2017-06-16,漢検王VSクイズ王！漢字&クイズ・ミックスルール対決！！（前編）,1235148
2017-06-15,Qさま!!の感想・裏話と高校生へアドバイス,59425
2017-06-13,視聴者VS東大生！抜き打ちテストで記憶力検証,211482
2017-06-11,【受験生必見】現役東大生が勉強法について語る（後編）,796504
2017-06-08,国産初ハンドスピナー「ハンドスピにゃー」×「クイズ」！,361046
2017-06-07,【受験生必見】現役東大生が国数英の勉強法を語る,2236465
2017-06-06,ここがサイテーな都道府県はどこ？クイズpart2,305572
2017-06-04,ここがサイテーな都道府県はどこ？クイズ,520933
2017-06-02,【祝！チャンネル登録者5000】勉強ネタコメント読みーその3,33857
2017-06-01,【祝！チャンネル登録者5000】受験ネタコメント読みーその2,30488
2017-05-31,【祝！チャンネル登録者5000】コメント読みーその1（高校生クイズ・限界しりとりネタ）,36078
2017-05-28,【一般正解率50%！？】 クイズ王がロゴ当てクイズに挑戦してみた！！,346146
2017-05-26,高校生へアドバイス！高校生クイズ優勝・開成高校OB田村正資と対談,456687
2017-05-24,超盛り上がる！限界しりとり決勝戦！東大No.1はどっちだ！？,558037
2017-05-22,超盛り上がる！限界しりとり第2戦！東大の文系理系でガチしりとり対戦！！,782096
2017-05-20,超盛り上がる！しりとりを超越したバトル「限界しりとり」大会！,757086
2017-05-16,【祝】伊沢拓司誕生日！【サプライズ】,538492
2017-05-15,東大主の未放送シーン集,995880
2017-05-14,伊沢先生の初耳学…ではなくイザ耳学,260045
2017-05-13,"クイズ王・伊沢拓司コメントを読む【登録者1,000人！】",51023
2017-05-12,東大生伊沢が勉強の質問に答える！【コメ読み】,192872
2017-05-08,【高校生必見！】東大生クイズ王・伊沢が勉強の進め方を語ってみた,235686
2017-05-01,【オフショット】クイズ王・伊沢拓司コメントを読む2【登録者400人！】,47129
2017-05-01,【東大王優勝記念】東大王の裏話・解説などなど【オフショット】,130338
2017-04-29,【東大王リスペクト企画】東大主〜超簡単な問題だけのNo.1決定戦〜,1688306
2017-04-23,【簡単？】 クイズ王が髪型あてクイズに挑戦してみた！オマケ付き,345100
2017-04-18,【オフショット】クイズ王・伊沢拓司コメントを読む【登録者100人記念】,133462
2017-04-16,【激ムズ】 クイズ王が色あてクイズに挑戦してみた！,463592
2017-04-16,【頭脳王・東大王・高校生クイズ】クイズ王伊沢拓司、YouTube始めました,380199
