投稿日,タイトル,再生数
2015-11-26,【巨大】手作りプッチンプリン宇治抹茶を作ったら悲惨なことに・・・,1747495
2015-11-25,メタリックスライミーがマジでメタリック！！！,1471212
2015-11-24,コーラガムくじ5回引いて赤玉を狙う！当たらなければ罰ゲーム！,3134186
2015-11-23,家の中で大雪降らせてみた！！,1929612
2015-11-22,【悲報】風邪で声が出ません・・・,3202806
2015-11-21,トイ・ストーリーのUFOキャッチャーで遊んでみた！,1684507
2015-11-20,超オシャレなポップコーンメーカーをGET♪♪♪,1986980
2015-11-18,アメリカのスプレーキャンディ箱買いしてみた♪,1075672
2015-11-17,超巨大ハンバーガー買ってみた！！！,988497
2015-11-16,曲が流れて光る！超楽しいガムボールマシン♪♪♪,3225459
2015-11-15,SEIKIN / Just Do It Now　MVメイキング,803760
2015-11-14,SEIKIN / Just Do It Now  (Dance Shot ver.),742669
2015-11-13,セイキンとマンドリルのアニマルクッキング♪,544050
2015-11-11,大量のポッキーでポッキーアート作ってみた！【ポッキー&プリッツの日】,734608
2015-11-10,おまけ付き商品全部買ってみた！！！,1457445
2015-11-09,口から歯磨き粉が出てくるミニオンズ歯磨き粉ディスペンサー！,5244675
2015-11-08,ジャンボ宝箱全部開けてみた！！！,2382097
2015-11-07,SEIKIN / Just Do It Now,12352984
2015-11-06,【明日公開】SEIKINのソロデビューシングル「Just Do It Now」最新情報！,635866
2015-11-05,【激重】超巨大コカ・コーラ作ってみた！！！,2259107
2015-11-04,お尻から出てくる！キャンディディスペンサー,627663
2015-11-03,めちゃカッコよく注げる！？ドリンクサーバー！,2250833
2015-11-02,消しても消えない不思議なロウソク、マジックキャンドル！,788352
2015-11-01,おゆまる104個で超巨大スーパーボールを作る！,3897845
2015-10-31,30人分の超ギガプリン作ってみた！！！,1731011
2015-10-30,カプセル消しゴムくじ引いてみた！,3104973
2015-10-29,超カラフルケーキの作り方,1541874
2015-10-28,午後の紅茶の裏技教えます。,994316
2015-10-27,舌の色を変える不思議なキャンディ,3321955
2015-10-26,脳みそ氷がグロすぎる・・・ Brain Freeze,1733458
2015-10-25,お菓子パズルやってみた！,1678555
2015-10-23,人間電池になってみた。,475378
2015-10-22,うまい棒キャンディ全種類舐めてみた！,606915
2015-10-21,キャラメルりんご飴作ってみた！,803284
2015-10-20,【お下品】指で押すとオナラの音がなるオナラスライム！,3382478
2015-10-19,つつくんです宝箱！中身は一体！？,1658190
2015-10-18,形を持たない不思議な粘土作ってみた。,2442097
2015-10-17,消しゴムくじでiPhone型消しゴムを当てろ！,8252206
2015-10-16,家でカラオケ！SEKAI NO OWARI、嵐、コブクロを熱唱！！！,2053624
2015-10-15,ヒモをひっぱってシェイク！ガリガリ君スムージー作りに挑戦！,898553
2015-10-14,水を入れるだけで瞬時に沸騰するモーリアンヒートパックがスゴイ！,1035304
2015-10-14,ファンの皆さんとの交流イベントがあります！【#YTFF Meet & Greet 】,54024
2015-10-13,ハリボーグミを大胆アレンジ！【HARIBO】,874292
2015-10-12,水をスライムに変化させる不思議なパウダー,1785049
2015-10-12,YouTube FanFest に出演します！人気YouTuber & アーティストが大集結！#YTFF,90506
2015-10-11,わたパチ100個で◯◯は作れるのか！？,9749791
2015-10-10,ペットボトルそのままドリンクサーバーの威力がハンパない（笑）,3995891
2015-10-09,パイが顔面に飛んでくるパイフェイスゲームやってみた！【Pie Face!】,1697474
2015-10-08,超カラフルなワッフル作ってみた！,1428305
2015-10-07,光で描ける不思議なTシャツ！,375817
2015-10-06,巨大風船に入れた1万2千枚の紙吹雪散らしてみた！,1345803
2015-10-05,マジカルエッグ箱買い24個全部開封！マジックお見せします。,2560797
2015-10-04,【マジか】何でも飲み水にできるライフストローでトイレの水飲んでみた。,3192137
2015-10-03,材料入れて回すだけ！手動アイスクリームメーカー！,1996328
2015-10-02,ギリシャヨーグルトの新しい食べ方、教えます。,625012
2015-10-01,瞬時にフルーツの皮をむく裏ワザ！,742603
2015-09-30,お菓子だらけのiPhoneケース作ってみた！,1986589
2015-09-29,【Doritos】ドリトスで唐揚げ作ってみた！,561640
2015-09-28,大量のパチパチキャンディーを一気に食べてみた！,3169538
2015-09-27,超リアルな昆虫グミ作ってみた！,1616168
2015-09-26,【短編ドラマ】10年ぶりに友人と再会したセイキン。,1910006
2015-09-25,最強の防水スプレー「Never Wet 」の実力を試す！,826636
2015-09-24,超カラフルなメレンゲクッキー作ってみた！！！,1174134
2015-09-23,野菜スタンプ作ってみた！！！,596405
2015-09-22,ペンライト130本で部屋は明るくなるのか。,1070742
2015-09-22,U-FES.2015に遊びに来てね！（ オフィシャル2次先行申込終了しました）,110780
2015-09-21,家でドライフルーツが作れる「フードドライヤー」,2444876
2015-09-20,キングゼリー作ってみた！！！,3600604
2015-09-19,今夜はお鍋にしましょう♪,3223756
2015-09-18,不思議食感オムレツ製造マシーン「レッツ！オムレッツ」,2098938
2015-09-16,グミでコップ作ってみた！,10802608
2015-09-15,超巨大パフェ作ってみた！！！,2029120
2015-09-14,海にすむ怪物！チリメンモンスターを探せ！,1046716
2015-09-13,針で描く「バナナアート」に挑戦！,629449
2015-09-12,超巨大寿司作ってみた。,1687164
2015-09-11,エッグアートに挑戦！これ、卵です。,1112748
2015-09-10,本物のコカコーラを当てろ！,1023298
2015-09-09,石鹸を電子レンジでチンするとどうなるか知ってる？,1311311
2015-09-08,新発売！？ハンバーガーピザをフライングゲット！,770078
2015-09-07,【動く不思議な砂】カラフルなキネティックサンドがキレイすぎる。 Kinetic Sand,2507615
2015-09-06,【流血！？】風船は大量の画鋲の上だと割れないらしいので試してみた。,2552508
2015-09-05,10万粒のぷよぷよボールでお風呂作ってみた。,21810163
2015-09-04,ダチョウの卵で超巨大目玉焼き作ってみた！,3652847
2015-09-03,ミスタージェリービーンズマシンがやってきた！Mr.Jelly Belly Bean Machine,2650196
2015-09-02,メロンパン作ってみた！,763845
2015-09-01,ジェロでカラフルゼリー作り！　JELL-O,2943466
2015-08-31,スーパーマリオチョコエッグ30個開封！シークレットカモン！【スーパーマリオ30周年記念】,4871464
2015-08-30,カラフルラムネ作ります！,2172799
2015-08-29,【宝くじ】1等3000万円狙ってスクラッチに挑戦！,1864146
2015-08-28,僕がYouTubeに1本の動画をアップロードするまで。【グノシー】,1511095
2015-08-27,ガスバーナーでいろいろ炙ってみた！,1428471
2015-08-26,何これ！？ペットボトルから吹き出す泡 【実験】,986250
2015-08-25,世界に一つだけのオリジナルパン作ってみた！,489312
2015-08-24,グミベアランプが超キレイ！ GummyLamp Gummy Bear Nightlight,498834
2015-08-23,流しグミパーティーやってみた ♪,3344755
2015-08-22,トルネードポテトマシンをGETしたぞ！,2531836
2015-08-21,水で膨らむぷよぷよボール１万粒膨らませてみた！,3940321
2015-08-20,ねりけし50個合わせて巨大ねりけしを作る！,3210463
2015-08-19,「凍らせプッチン専用バー」の実力を調べる【冷凍プッチンプリン】,647460
2015-08-18,夏を涼しく過ごす5つの方法,1824024
2015-08-17,アイスを天ぷらにしてみた！,1660084
2015-08-16,ヒカキン VS セイキンのけん玉対決！(質問コーナーでハプニングあり),3710594
2015-08-15,YouTubeテーマソングMVメイキング　撮影の裏側公開！,5601770
2015-08-14,YouTubeテーマソング制作の裏側　ダンス練習！,1295178
2015-08-13,好きな曲でハモってみた！【AWA】,3018058
2015-08-13,ヒカキン&セイキンが歌う「YouTubeテーマソング」ついに明日公開！,599966
2015-08-12,セイキンが選ぶ凄麺ランキングベスト5！,1118069
2015-08-11,カラフルガラスキャンドル作ってみた！,471552
2015-08-10,スイカバー18本で完璧な円になるって本当？,1709870
2015-08-09,水に濡れない不思議な砂 マジックサンド,2935546
2015-08-08,バスケットボールでカバン作ってみた！,2094335
2015-08-07,ガリガリ君 電動氷かき器！,1113941
2015-08-06,ド派手！キットカットアイスケーキ！,2292085
2015-08-05,スーパーボール作ってみた！,1580323
2015-08-04,【HARIBO】ハリボー氷作ってみた！,1719332
2015-08-03,歯ブラシでブレスレット作ってみた！,2612108
2015-08-02,【ネタバレ注意】お菓子の福袋買ってみた！,1011590
2015-08-01,かき氷シロップでカラフルゼリー作ってみた！,1683976
2015-07-31,【本格派】家で流しそうめんやってみた！,5692681
2015-07-30,氷風呂で誕生日パーティーやってみた！,11120987
2015-07-29,1000円自販機リベンジするぜ！【2度目の挑戦】,2206149
2015-07-28,超カラフル扇風機作ってみた！,1654287
2015-07-27,家でスイカ割りしてみた。,2308501
2015-07-26,ビッグマックの丸揚げ作ってみた！【マクドナルド】,2620509
2015-07-25,焼肉！たこ焼き！焼き鳥！家で焼き屋台やってみた！,1973666
2015-07-24,【最強】コーラ10種類混ぜて超スペシャルコーラを作る！,1329440
2015-07-23,空き缶でポップコーン作ってみた！！！,795054
2015-07-22,【巨大】スイカ丸ごとアイスにしてみた！〜ヨーグルト味〜,2375756
2015-07-21,コカコーラケーキ作りに挑戦！,1268011
2015-07-20,【全力】ココナッツ素手で割ってみた（笑）,1421019
2015-07-19,氷のボトル作ってコーラ飲んでみた！,3910162
2015-07-18,アメリカで大人気のシリアルディスペンサー使ってみた！,2115367
2015-07-17,オレは腕利きのガンマン！赤外線ガンシューティング！,1471712
2015-07-16,家でマックシェイク完全再現してみた！,1376102
2015-07-14,海外のオレオを入手したぞ！バースデーケーキ味！,517414
2015-07-13,特大どら焼き作ります！,455451
2015-07-12,大人の氷かき器使ってみた！,869930
2015-07-11,【激辛】ヒカキンVSセイキン！逆ロシアンルーレットチョコ！,2391826
2015-07-10,デカすぎる。超巨大なグミたちがやってきた！Giant Gummy Bear & Gummy Worm,2636889
2015-07-09,家でガムクレーンUFOキャッチャーやってみた！,2352372
2015-07-08,百味ビーンズルーレットで吐きそうに・・・Bean Boozled Challenge,3183263
2015-07-07,カラフルな七夕ゼリー作ってみた！,1073404
2015-07-06,奥さんとYouTubeクッション作ってみた！,2254801
2015-07-05,もうすぐ七夕！願い事書きます！,212666
2015-07-04,ヒカキンVSセイキン！極細ストローでコーラ早飲み対決！,3022568
2015-07-03,人生初の1000円自販機に挑戦！まさかのトラブル発生・・・,4063817
2015-07-02,冷めたマックポテトを激うまアレンジ！,4001689
2015-07-01,ボディーパーツグミがグロい・・・けど食べてみた・・・,1606501
2015-06-30,これぞジャンク飯！「うまい棒丼」作ってみた！,554165
2015-06-29,夏は冷んやりアイスチョコレートフォンデュ！,990471
2015-06-28,香りつき！ふるふるスライミー全部混ぜてレインボースライムを作る！,2455110
2015-06-27,【メキシカン】かっちょいいトルティーヤシェルメーカーを手に入れた！,786939
2015-06-26,戦え！マカフィー戦隊 マカレンジャー！！！,1223128
2015-06-25,アニマル型アイスキャンディー！,983486
2015-06-24,自作ポカリ作ってみた！,720158
2015-06-23,アメリカンドッグ作ってみた！,1412543
2015-06-22,突然、謎のダンボールが届いた！中身は一体！？,1604528
2015-06-21,１分でアイス作ってみた！？,1055898
2015-06-20,バナナの中にチョコ！？「そんな！チョコバナーナ」,2574771
2015-06-19,【ドイツ】セイキンのニュル24時間レース現地レポート完結編！楽しかった！【Part3】,228524
2015-06-19,【マインクラフト】セイキン夫婦でマイクラ実況はじめました！【Minecraft】,409581
2015-06-18,缶詰丸ごと！ダイナミックゼリー作ってみた！,998537
2015-06-17,コレすごい！牛乳パック丸ごとヨーグルトに！？ヨーグルトファクトリー！,1530356
2015-06-16,地元帰ってみた！,639801
2015-06-15,ダンボーの加湿器使ってみた！ DANBOARD HUMIDIFIER,269249
2015-06-14,お菓子アイス作ってみた！,2029593
2015-06-13,おうちで喫茶店！スマイルクッカーDX！,720848
2015-06-12,ドイツでGAZOO Racing 大嶋選手、石浦選手、井口選手にインタビュー！そしてレース本番スタート！ 〜ニュルブルクリンク24時間耐久レース〜【Part2】,117301
2015-06-11,器械体操やってみた！吊り輪、鉄棒などなど。The challenge in gymnastics!,1819156
2015-06-10,【危険】フィルムはがしてポップコーン作ったら大変なことに・・・,1474925
2015-06-09,巨大ハンバーガータワー作ってパーティーしてみた！,1227314
2015-06-08,グッと押して具っとサンド！,334872
2015-06-07,謎のマシン「 Moffle モッフル 」買ってみた！,998576
2015-06-06,コカコーラをおいしく飲む10の方法！,1398438
2015-06-05,ドイツでPDSとカーレース！〜ニュルブルクリンク24時間耐久レース〜【Part1】,783657
2015-06-04,家の中にテント設置してみた！,1566705
2015-06-03,マックポテト専用！？ケチャップ＆マヨネーズをGET！,716243
2015-06-02,【味は不明】和風アボカドアイス作ってみた。,265080
2015-06-01,もっとワイルドにメシを食べないか！？スマート飯MEGA powerful men！,1733654
2015-05-31,【夏はコレ】ガリガリ君専用グッズ使ってみた！,2005805
2015-05-30,早技！握り寿司トン具ライト！,1529317
2015-05-29,人生初！食器洗い乾燥機使ってみた！【パナソニック 食器洗い乾燥機 NP-TR8】,366964
2015-05-28,家でプリッツ作りに挑戦！,601703
2015-05-27,舌に色がつく!?ドイツのチュッパチャプス！Chupa chups,548605
2015-05-26,【激ウマ】ランチパックでフレンチトースト作ってみた！,586352
2015-05-25,ガリガリ君混ぜて激盛りミックス作ってみた！！,3520325
2015-05-24,全自動ポップコーンマシン買ってみた。,1543504
2015-05-23,モスバーガーのオニオンリング作ってみた！,868632
2015-05-22,瞬時にフライドポテトができる！？かっちょいいポテトカッター！,2056103
2015-05-21,ドイツのヤバそうなグミ食べてみた。 German gummy candy,3100786
2015-05-20,ドイツの歯磨き粉使ってみた！German toothpaste,666435
2015-05-19,カラフルアイススティックメーカー！Colorful ice candy maker!,958621
2015-05-18,メロン丸ごとクリームソーダアイスが激ウマ！,1675283
2015-05-17,オリジナル消しゴム作りに挑戦！How to make the original eraser!,1889481
2015-05-16,おすしでカラフルホールケーキ！？作ってみた！,550915
2015-05-15,【本格派】どうも、たい焼き職人セイキンです。,2760575
2015-05-14,グレープフルーツ茹でてみた。,1417714
2015-05-13,お風呂の壁に落書きしまくってみた。,1847422
2015-05-12,【自作】いろはすトマト作ってみた！,687961
2015-05-11,超カラフル３層スムージー作ってみた！ How To Make A Healthy & Colorful Smoothie!!!,354084
2015-05-10,世界に一つだけのオリジナルパルム作ってみた！ How to make original ice candy,1946072
2015-05-09,超本格ホットドッグマシンを入手したぜ！ Hot Dog Roller Machine,2789989
2015-05-08,セイキン VS 野獣トド？　〜北海道の旅2015〜,550828
2015-05-07,フライパンでニューヨークチーズケーキ作ってみた！ How to Make Easy Homemade New York Style Cheesecake,1878035
2015-05-06,【実験】熱したCDに息を吹きかけて割れないシャボン玉作ってみた！,618564
2015-05-05,家でミスドのオールドファッション作ります！,2453211
2015-05-04,猫と遊んでみた ♪ Cute cat !!!,2292250
2015-05-03,水戸黄門の歌をどんぐりころころの歌詞で歌ってみた。,429787
2015-05-02,家でおでんはじめました。,1520910
2015-05-01,90秒ふるだけでアイスができるフルキャラアイス！セイキン、踊ります！,4543200
2015-04-30,カステラ＋アイス＝カステラアイス作ってみた！,395862
2015-04-29,極上の一口スプーン飯作ってみた。,2496408
2015-04-28,【サッカー】リフティング100回に挑戦！,1114980
2015-04-27,お菓子のリュック作ってみた。,2718637
2015-04-26,メントスサイダーフルーツポンチ作ってみた！ Soda and mentos fruit punch,2042990
2015-04-25,これがヨーグルトの新しい食べ方だ！,372075
2015-04-24,フルーツが見えるおしゃれなフルーティアイスバー作ってみた！,3048094
2015-04-23,セイキンおすすめ！フランスパンの食べ方。,1374598
2015-04-22,お風呂でお祭りやってみた！金魚すくい、亀すくい、ヨーヨーつり、射的！,4826834
2015-04-21,嫁の誕生日なので超巨大10段ケーキ作ります！おめでとう！,3017957
2015-04-20,コカコーラ缶型スピーカーがオシャレ♪,408010
2015-04-19,今、柄付きオムライスがアツい！,847256
2015-04-18,マジですか！？世界初！手のひらサイズのハンディ洗濯機「COTON (コトン) 」,1129884
2015-04-17,クマムシ - あったかいんだからぁ♪ (cover)【SEIKIN】,3587361
2015-04-16,いろんなフルーツ飴作ってみた！Japanese candy fruit,3393502
2015-04-15,消しゴム100個買ってみた（笑）,2822359
2015-04-14,ぶどうを凍らせるとアイスの実になるって本当！？,1480046
2015-04-13,スマホを置くだけで音が倍鳴る！バイナルレコード,467572
2015-04-12,一石三鳥！センターエッグトリプルパン！,906370
2015-04-11,材料入れてくるくる回すだけ！くるりん アイスクリームメーカー,7039690
2015-04-10,生き物のように動く不思議な砂「ドリーミーサンド」,2080966
2015-04-09,体内毒素排出！デトックスウォーター作ってみた！,1150469
2015-04-08,君は見抜けるか！？飲料缶型セーフティーボックス『SECRET SAFE シークレットセーフ』,599126
2015-04-07,不気味な卵を作ってみた。,1760805
2015-04-06,【検証】ミラクルフルーツを食べるとデスソースも甘く感じるのか試してみた。,1335559
2015-04-05,ドイツ生まれの食べられる粘土！？で遊んで食べてみた。,3148024
2015-04-04,食パンが美味しいスナックに！パンdeスティックル！,1505640
2015-04-03,森山直太朗 - さくら　歌ってみた。【SEIKIN】,1966736
2015-04-02,【ネットで話題】ハリボーグミの洋酒漬け作ってみた！,1157656
2015-04-01,オレは花粉症。ということで花粉症対策ポーチ買ってみた！,452352
2015-03-31,【ネットで話題】アコーディオンポテト作ってみた！,2258834
2015-03-30,春はお花見！お祭り男セイキン、屋台で色々買ったぜ！,1161928
2015-03-29,ついにSeikinTVの新オープニング完成！,1115372
2015-03-28,コカコーラフローズンマシンＵＳＡ限定を手に入れた！,3316760
2015-03-27,振るだけでカルボナーラが作れるふりふりシェーカー！,833463
2015-03-26,ドライフルーツをヨーグルトに一晩漬けると・・・マジですか！？,878567
2015-03-25,帰ってきた未来人間セイキン【エプソン MOVERIO（モベリオ）】,402473
2015-03-24,光る氷！？アイスキューブ！,759128
2015-03-23,プラ板工作に挑戦！,2744677
2015-03-22,丸ごとパイナップルスライサーが凄すぎる。,1782002
2015-03-21,家でヨーヨー釣りしてみた！,3653350
2015-03-20,チタン・プロコーティング！最強のフライパン使ってみた！【T-fal インジニオ・ネオ IHスカーレット セット9】,359841
2015-03-19,【超簡単】家でラスク作ってみた！,610291
2015-03-18,なぞのスイーツ「ヨナナス」作ってみた！,989352
2015-03-17,バルーンアートに挑戦！,1146772
2015-03-16,レモンに刺してそのままスプレーできるレモンスプレー！,824556
2015-03-15,【罰ゲームふりかけ】ゴーヤの100倍「苦」チョコレートの100倍「甘」,529054
2015-03-14,初めて鰹節（かつおぶし）削ってみた！,1216533
2015-03-13,【卵型】ぷるんと！たまごプリン作ってみた！【プリンメーカー】,1790896
2015-03-12,なんか変な靴下見つけたんだけど。,590771
2015-03-11,ゆで卵の塩全10種類食べてみた！,931616
2015-03-10,【瞬間鼻整形】鼻のアイプチ？やってみた。,744510
2015-03-09,男セイキン、ヒゲを剃る。やさしい ♪ 【ジレット フュージョン プログライド フレックスボール】,289865
2015-03-08,【激臭】人生初！ドライドリアン食べて悶絶・・・,797902
2015-03-07,おかしなつけチョコやってみた！,5742292
2015-03-06,台湾生まれの新感覚デザート【雪花氷（しぇーほぁぴん）】作ってみた！,1066657
2015-03-05,風船がスマホケースになるって知ってる？,1891394
2015-03-04,香りつきボールペン使ってみた！【サラサクリップ × チュッパチャップス】,656522
2015-03-03,コブクロさんのMV撮影現場にセイキンが潜入！New Single「奇跡」,618149
2015-03-02,直径70mm！高級な丸氷がやってきた。,2571638
2015-03-01,俺はピッコロだ！ゴハーーン！,501640
2015-02-28,どうも一日編集長のセイキンです！【無料マンガアプリcomico】,332213
2015-02-27,ひもQグミでブレスレット作ってみた！,1315466
2015-02-26,これぞ丸ごとかぼちゃプリン！,849147
2015-02-25,トイレでゴルフしてみた。,1018948
2015-02-24,人生初！みたらし団子作ってみた！,772014
2015-02-23,手作り石鹸作りに挑戦！超キレイ！,3595085
2015-02-22,金を食べる男,1148666
2015-02-21,完璧なのり巻きが出来る「のりまきまっきー」,1358075
2015-02-20,【コカ・コーラ】氷のタンブラー作って大惨事（汗）,1744203
2015-02-20,【北陸新幹線開業】ヒカキン＆セイキンで上越妙高駅開業記念イベントに出演します！,184655
2015-02-19,家で手作りおせんべいに挑戦！,964540
2015-02-18,なんと一個170円！生食専用卵「池田なません」で卵かけご飯食べてみた！,1215235
2015-02-17,家で激ウマ手作りソーセージを作るはずが・・・,1538519
2015-02-16,【検証】ツナ缶がオイルランプになるって本当？,523554
2015-02-15,家でりんご飴作ります！,2244824
2015-02-14,クレープ作りに挑戦！お祭り男セイキンです。,4706489
2015-02-13,すごい！箱から3Dの初音ミクが登場してライブが始まる目薬！【ロート デジアイ】,939300
2015-02-12,ハチの巣食べてみた。,2477380
2015-02-11,【夢いっぱいのお部屋】コアラのマーチルームに泊まってみた。お土産も！,1459996
2015-02-10,フライパンで本格ピザ作りに挑戦！,1095880
2015-02-09,【クリスタルの科学】クリスタルツリー作ってみた！【フワフワ結晶】,828355
2015-02-08,手作りプリン作ってみた！【スウィートプリンメーカー】,1809231
2015-02-07,家でダーツやってみた！,873374
2015-02-06,世界一まずい飴「サルミアッキ」食べてみた。,1166658
2015-02-05,【朝はパン】フレンチトースト作ってみた！【フレンチトーストメーカー】,783184
2015-02-04,【秒速】1分間で何個リンゴの皮をむけるかやってみた！【アップルピーラー】,1016105
2015-02-02,ネットで話題！！台所で一人立ちしゃぶやってみた。,947176
2015-02-01,セイキン、火おこしに挑む！,3157290
2015-01-31,ボタン一つでホットドッグが出来るトースターを手に入れたぞ！,1444281
2015-01-30,足つぼマッサージの激痛に耐える男,1352626
2015-01-29,超カラフル！カラータピオカ作ってみた！,1312246
2015-01-28,闘会議2015に出演します！会場で会いましょう！（ニコニコ生放送あり）,194259
2015-01-28,ご当地風焼きそばメーカー！,918755
2015-01-27,世界各国で2億本突破！頭シャッキリ！「脳'sミント」,705022
2015-01-26,野菜を一瞬で切るスティックカッター！,862742
2015-01-25,タバスコ5種類テイスティング！辛っっっ！！！,403240
2015-01-24,漬け物作りに初挑戦！「漬けよか菜」,832196
2015-01-23,自分だけのオリジナルアイスを作ろう！「マジックコールドプレート」,1547625
2015-01-22,超便利なゴミ箱！？おもしろRC「ゴミバGO！」,1451804
2015-01-21,【最終回】ハバネロ育てて5ヶ月！ありがとう！,522099
2015-01-20,カメラ搭載！ラジコンヘリの操縦で大苦戦（笑）,860455
2015-01-19,【ハワイ】激ウマ！SPAMむすび作ります！,1551457
2015-01-18,【ギネス認定】辛さ世界一！悪魔の唐辛子『ブートジョロキア』に挑戦！,883266
2015-01-17,家でヨーグルト作ってみた！,597653
2015-01-16,ポップコーン作っていたら煙が！丸焦げ事件発生・・・,673900
2015-01-15,バランスボールで大転倒して頭を強打・・・,2019950
2015-01-14,今日はナンの日！？,1002206
2015-01-13,家で小便小僧が大暴れ！？ 電動ドリンクディスペンサー！,2472838
2015-01-12,家で餅つきやってみた！,3277491
2015-01-11,自分だけのオリジナルアイスが作れるアイスクリームメーカー「アイスマージェ」,2011530
2015-01-10,卵を入れるだけで卵焼きに!?「エッグマスター」で大苦戦する奴・・・,1141888
2015-01-09,【R18】半殺しチゲで本当に半殺しになるか試してみた。,1032998
2015-01-08,【チロルチョコ】DECOります！「デコチョコメーカー」,1129111
2015-01-07,一度に10貫おすしが出来る「とびだせ！おすし」,1995886
2015-01-06,超臭い魚「くさや」に初挑戦！,657663
2015-01-05,【ネタバレ注意】キョロちゃんズ缶が届いた！中身大公開！,1526075
2015-01-04,レンジで完璧な『ゆで卵』作ってみた！,494886
2015-01-03,ヒカキンVSセイキンの兄弟対決！「もっと!!番犬ガオガオ」,6721206
2015-01-02,ヒカキンにピータン（アヒルの卵）食べさせてみた。,2538133
2015-01-01,【ヒカキン&セイキン】スキージャンプで大転倒！？,1763601
2014-12-31,【大晦日】SeikinTV 2014総集編！今年も1年間ありがとう！,357148
2014-12-30,【プロポーズの言葉は？】今年最後の質問コーナー2014！,985491
2014-12-29,【マジです】アイスを溶かす魔法のスプーンを手に入れた！,1948588
2014-12-28,家でそば作りに挑戦！,1807516
2014-12-27,超本格ポップコーンマシンを手に入れた！,4926463
2014-12-26,【食わず嫌い】人生初！ピータン（アヒルの卵）食べてみた。,932673
2014-12-25,セイキン結婚いたしました。,4529186
2014-12-24,山下達郎／クリスマス・イブ （cover）,1229331
2014-12-23,もうすぐクリスマス！今年もお菓子の家を作ろう。,1015959
2014-12-22,ハバネロ育てて4ヶ月。今年最後のご報告&質問！,339086
2014-12-21,家で朝マック！？斬新すぎるサンドイッチメーカーでマフィン作り！,3085852
2014-12-20,最新の電動アシスト自転車で最強の上り坂に挑む男／YAMAHA「PAS ナチュラXL スーパー」,718985
2014-12-19,家で串揚げ屋台やってみた！,4570974
2014-12-18,セイキンのLINEスタンプ＆2014年冬グッズ新発売！ ※グッズは数量限定です。,149505
2014-12-18,【激マズ】百味ビーンズ入りスナックディスペンサー。出たものは全部食べなければならない。,3570835
2014-12-17,エアガンがやってきた！プロガンマンの腕前を見よ！／M92Fミリタリー,3110389
2014-12-16,【危険】シャンメリー大爆発！？,2000757
2014-12-15,【最高】納豆を10倍楽しむためのセット！,2067648
2014-12-14,【コレは驚き】自動で回る「踊る！たこ焼器」,2849954
2014-12-13,レンジでチンしてアイス大福！,1155732
2014-12-12,手動で激ウマ！スムージー作り！,1774901
2014-12-11,【豪華】シェネルさんに会ってみた！ドラマ「ディア・シスター」主題歌「Happiness」をアカペラで歌っていただきました！,372206
2014-12-10,崩れるけどまた作れる!?不思議な粘土「ミラクルメルティング」,939750
2014-12-09,家でタコス作ってみた！,827683
2014-12-08,最強の真っ黒パスタ作るぞ。,568761
2014-12-07,【ふわふわ】3Dラテアート作りに挑戦！,1234857
2014-12-06,セイキン宅に時限爆弾が仕掛けられた。,1456980
2014-12-05,転がすだけでアイスが出来るアイスクリームボール！,3245367
2014-12-04,セブンプレミアム チーズフォンデュの実力を試してみることにした。,1149644
2014-12-03,リポビタンDでところてん作ってみた！,2436916
2014-12-02,【満腹】具材10種類！巨大爆弾おにぎり作ってみた！,3364551
2014-12-01,【マインクラフト】クリーパーのパーカー買ってみた！【Minecraft】,334213
2014-11-30,通常の10倍サイズ！手づくりプッチンプリン作ってみた！,2816137
2014-11-29,家で一人焼き鳥やってみた。,3398374
2014-11-28,超巨大クラッカーパワフルドカン！「とどめの一発」を放った結果・・・,1621829
2014-11-27,大量のポッキーでポッキータワー作りに挑戦！,2750953
2014-11-26,ハバネロ育てて3ヶ月！経過報告です！,416298
2014-11-25,【数量限定】セイキンのパーカーとロンTが新発売！,99459
2014-11-25,モンストのリアルガチャやってみた！さあ開封するぞ！,2293127
2014-11-24,新商品！？「えのきの山」をいち早く入手！,1345186
2014-11-23,マックスむらいガチャやってみた！,337700
2014-11-22,家でチョコバナナ作ってみた！,1284844
2014-11-21,【リベンジ】チョコボール80個開封！キョロちゃんズ缶ゲットなるか！？,1581223
2014-11-20,チキンラーメンで作る男飯！,942424
2014-11-19,風船を使って食べられるチョコの器作ってみた！,2589869
2014-11-18,食パンでたいやき作ってみた！,921188
2014-11-17,セイキンの家に巨大ダンボールが届いた！,2030845
2014-11-16,じゃがりこパニック！セイキン VS トミー・タカラ,7043524
2014-11-14,激うまハンバーガー作ってみた！,3290702
2014-11-13,どうも未来人間セイキンです。／ エプソンMOVERIO(モベリオ),1108938
2014-11-12,【マジで危険】凍らせたオロナミンCで指負傷・・・,3098392
2014-11-11,【自作】かっぱえびせんをチョコレートコーティングしてみた！,367613
2014-11-10,ロンTで忍者になってみた／ I am NINJA！,631277
2014-11-09,【アレンジ】納豆＋緑のたぬき　混ぜてみた！,396116
2014-11-08,【閲覧注意？】不気味な手を作ってみた！,3385597
2014-11-07,10秒で名人級の餃子作ってみた！,2724120
2014-11-06,コーラアレンジ4種類やってみた！,912744
2014-11-05,【超便利】一瞬？でホイップを作る裏ワザ！,1300558
2014-11-04,【最終回】いちご育てて5ヶ月が経ちました。,638530
2014-11-03,【UUUM主催】YouTuber握手会2014！みんな本当にありがとう！,520760
